443,1,高海科大與萬海航運 合作高壓電訓練課程,高雄海洋科技大學校長呂學信與萬海航運公司總經理謝福隆，今天簽署HVI（High Voltage Installation）高壓電訓練課程產學合作意向書，透過深化與學校的產學合作，提升海事從業人員素質，使台灣航運產業更具競爭力。  高海科大主祕潘志弘表示，學校與萬海航運產學合作已邁入第九年，電學知識是船員與系所學生必備專業，因應新加坡與香港船旗國法規的要求，未來會將高壓電與低壓電設備訓練都納入正規課程，學員於訓練結束後頒發結業證書，取得國際認證，在職場更具競爭力。  為了進一步提升船員和輪機系學生的專業知識與技術，萬海航運將委請廠商產製，並贈給高海科大高壓電配電裝置，與校內低壓電設備進行整合後，建構更完整的訓練課程，強化操作安全意識。,,,,,,,,,,,,,,,,,,,,,,,,
444,1,產業培力 高師大與三協會策略聯盟,高雄師範大學校長吳連賞與高雄市補教事業協會理事長陳信雄、高雄市廣告創意協會理事長孫偉哲、台南市美術設計協會理事長周君政，今天簽訂產學合作策略聯盟，希望樹立「學生就業、產業培力與學校專業提升」的三贏典範，培育具有競爭力的優質人才。  高師大校長吳連賞表示，面對大學生畢業後能順利進入職場就業，高師大對非師培生產業人才的職能養成，積極導入三明治教學與課程分流。藉由「學生產業實習課程辦法」、「學生校外產業實習時數證明辦法」等制度的建置，與相關產業合作，推動「校內實習」與「職場見習」的輪替學習，提早協助學生體驗職場，培養正確工作態度及提升就業競爭力。  高師大實習輔導處處長陳俊智表示，兩年前就與台灣區越南家具公會合作，在暑期期間透過「家具產業種子培訓計劃」的產業聯盟，提供工業設計學系與工業教育學系學生赴越南海外木製家具公司海外產業實習，透過此機制已有實習生在畢業後即赴越南原實習公司就業。  高師大也特別規劃「三周實習」與半學期學校現地「教學實習」等制度，讓師培生提前融入職場。另外如史懷哲精神教育服務計畫、數位學伴線上學習與陪伴計畫、偏鄉輔導等，讓學生培養關懷弱勢的精神。,,,,,,,,,,,,,,,,,,,,,,,,
445,1,全國首創雙排滾筒式招手站牌 新北亮相,新北市交通局與公車公會，共同研發全國首創的雙排滾筒式「招手站牌」，今首度亮相。招手站牌除了更有效運用人行道空間，頂端仿「招手」圖案更是交通局獨家繪製巧思，可愛的設計吸引不少候車民眾目光。交通局局長王聲威表示，招手站牌突破舊式站牌限制，模樣趣味可愛、省空間、好閱讀之外，更善用滾輪立體設計，每組滾輪就可放置6條路線，最多更可擴充至18條，比起最多只能張貼4條路線的舊站牌，更有效運用人行道空間近5倍。今首支招手站牌在泰山區泰山郵局公車站架設，不少民眾好奇圍觀。準備搭車買菜的王奶奶說，矮小的自己過去若想查看最頂端的路線圖，若不是抬頭仰望、「看到快抽筋」，就得煩請路人協助。新的招手站牌除高度更適合老弱婦孺外，字體也加大不少，「新設計更貼心！」,,,,,,,,,,,,,,,,,,,,,,,,
446,1,馬英九訪視「臺灣新創競技場創業園區」,馬英九總統下午訪視「臺灣新創競技場創業園區」籌備處，瞭解國發會今年推動的國際創新創業園區執行團隊，如何形塑臺灣創新創業的國際形象。,,,,,,,,,,,,,,,,,,,,,,,,
447,0,大眾銀行工會公告 正式進行罷工投票,對於元大金控、大眾銀行合併，資方仍未依大眾銀行團體協約規定，與大眾銀行工會「協商完成」員工權益事項，大眾銀行工會正式決議並公告將於明年1月9日至10日兩天進行全國分區罷工投票，一旦取得合法罷工權，將立即在農曆年前或擇期進行罷工，以捍衛大眾銀行員工權益。此外，工會對於104年12月30日工商時報之不實報導，重申說明如下：1、 該合併案因事先未依照大眾銀行團體協約第12條第3項規定，大眾銀行「依法向主管機關提出合併申請書前」，應就該條所列員工權益事項，與大眾銀行工會「協商完成」。9月29日大眾銀行勞資雙方就「員工權益方案」於高雄市政府勞工局調解成立（調解方案事先多次勞資協商，元大金控竟稱「民國104年9月29日大眾銀行於未經與本公司取得協商同意之下，於高雄市政府勞工局與工會達成五點書面之勞資協議方案…」），元大金控事後惡意毀約，並誣指工會獅子大開口，侈言「已較其他銀行同業對員工權益保障之併購條件優渥甚多」。資方今天又透過媒體放話工會「變相勒索」，工會質疑元大金控是破壞大眾銀行勞資關係的元兇，蠻橫反對調解方案就是想要在合併之後殲滅工會！2、 工會係因資方毫無誠信在先，罔顧員工權益、打壓工會運作，正式決議再向高雄市政府勞工局申請調解，請求事項包括「全面結算員工年資」、「員工優存利率」等訴求，既然資方明白表示不同意，也已於12月10日調解不成立（元大金控當天拒不出席），就代表勞資雙方沒有共識，資方透過媒體放話工會「變相勒索」，其敵視、打壓工會之行徑令人不齒！3、 工會為保護逾2千名會員工作權及確保工會團結權，除了於12月15日正式向金融監督管理委員會陳情，要求主管機關立即停止審查該合併案，以懲罰兩家業者毀約無信及維護廣大勞工權益；工會也將依法進行爭議行為，要用集體力量逼使資方重回談判桌「協商完成」該合併案的員工權益事項！4、 工會決議展開罷工投票的準備工作，也已經公告於105年1月9日~10日兩天進行全國分八區的罷工投票。大眾銀行工會僅能用這種方式來喚醒資方良知，並將於取得罷工權後在農曆年前或擇期進行罷工，以捍衛合併案大眾銀員工權益，在資方與大眾銀行工會協商完成之前，工會絕對堅持奮戰到底。,,,,,,,,,,,,,,,,,,,,,,,,
448,0,美國警察處理心理疾病案件 頻率升高,最近美國警察面對心理疾病的民眾的頻率愈來愈高，甚至時而傳出致命意外，但是多數美國警察沒有、或極少接受相關危機處理的訓練。美國精神疾病聯盟政策與法律事務國家主任Ron Honberg說：「我們正要求警察填補心理健康人力資源不足的情況，但情況似乎很悲哀又諷刺，當你打911通報有人心臟病發作，醫院會派出受過緊急醫療訓練的專業人員，但當你通報有人遭逢心理疾病危機時，他們卻派出警察。」近年來，德州、加州、科羅拉多州、維吉尼亞州皆發生心理疾病患者遭警察槍殺的事件。倡議團體表示，患有嚴重心理疾病的美國民眾被警查槍殺的機率為其他民眾的16倍。華盛頓州律師Scott Johnson說：「這個社會已將警察變成配槍的心理學家，但它們並沒過相關的訓練。」Johnson的客戶為資深警察Ryan Flanagan，他表示Flanagan僅被訓練當遇到心理疾病的嫌疑人時，應提供健康照護員的電話號碼，或將嫌疑人拘留直到他人來訪。,,,,,,,,,,,,,,,,,,,,,,,,
449,2,2016 大陸上路新制,"中國大陸2016年將通過包括全面開放二孩、反恐怖主義法等多項大型新制與政策。以下整理2016年大陸重要新制。<strong><font color=""0074ad"">●全面開放二孩元旦上路</font></strong>中國大陸27日全國人民代表大會通過人口與計劃生育法修正案草案，明年1月1日起允許所有已婚伴侶生兩個孩子，正式終結「一胎化政策」，但仍限制不能再多生。這項草案也將廢除大陸對晚婚晚育夫妻、獨生子女父母提供獎勵的規定，並規定符合全面二孩政策生育的夫妻，可獲得延長生育假的獎勵或其他福利待遇。<strong><font color=""0074ad"">●大陸反恐怖主義法元旦生效</font></strong>大陸「反恐怖主義法」將於明年元旦起施行。當中要求科技公司提供加密金鑰等技術支援，並允許與有關國家協商同意後，解放軍武警出境執行反恐任務等。為此，美國在大陸3月提出這項草案時即表示反對，科技界則認為將嚴重影響營運。<strong><font color=""0074ad"">●新大氣污染防治法元旦上路</font></strong>大陸這次通過的新「大氣污染防治法」加強處罰力度及對地方政府的監督，並規範工業排放粉塵的相關措施，及鼓勵發展環保新能源機動車、船。<strong><font color=""0074ad"">●居住證暫行條例元旦施行</font></strong>大陸居住證暫行條例在明年1月1日起施行，這項條例確立公民在其他城市居住半年以上，有合法穩定的就業、住所、連續就讀條件之一的，就可以申領居住證。而居住證持有人可享有包括義務教育、基本公共就業服務等9項基本公共服務，以及辦理出入境證件、機動車登記等7項便利服務。<strong><font color=""0074ad"">●外匯交易啟動夜盤</font></strong>大陸境內銀行外匯交易市場系統明年1月4日起每天運行時間延長到晚間11時。人民幣匯市中間價及浮動幅度等市場管理制度也適用時間相對延長。<strong><font color=""0074ad"">●陸股A股將實施指數熔斷機制</font></strong>大陸將在明年1月1日起實施指數熔斷機制（盤中暫停），其中有5%和7%兩個盤中漲跌暫停門檻，當同一漲跌方向再次達到或超過5%但未達7%時，不再觸動指數暫停。除了尾盤，5%的門檻在1個交易日內可觸發2次。<strong><font color=""0074ad"">●陸股發行明年3月起實施註冊制</font></strong>大陸股票發行註冊制明年3月1日起施行，期限為兩年。陸股首次公開募股（IPO）由原來的「審核制」改為「註冊制」，以淡化官方控制力，增強市場機制的決定性。註冊制的市場化最高，因為是由市場而非管理者，決定什麼樣的公司可上市。「註冊制」又稱申報制，是指新股發行時，依法將完整的公開資料向證券監管機構申報，證券監管機關僅對申請文件作形式審查，不對證券本身和證券發行行為作價值判斷。<strong><font color=""0074ad"">●大陸第一部反家暴法3月實施</font></strong>大陸第一部「反家庭暴力法」將在明年3月1日正式實施，明文規範家庭暴力的範疇、預防、處置、人身安全保護令和法律責任。",,,,,,,,,,,,,,,,,,,,,,,,
450,0,員警葉驥案 警政署重申站在同一陣線,楊梅警分局永安派出所警員葉驥，因開槍打死拒捕又倒車衝撞的通緝犯，判刑6個月。警政署今天舉行記者會提出5點聲明、1項呼籲，並重申警政署是全國員警後盾，站在同一陣線。桃園市楊梅分局永安派出所員警葉驥對空鳴槍無效，開槍射擊駕車逃跑嫌犯大腿，嫌犯送醫後傷重不治，最高法院認定執法過當，依過失致死罪判刑6月，得易科罰金新台幣18萬元定讞。判決一出，引起警界震撼。警政署長陳國恩上午先以臉書表明支持警員葉驥，下午再舉行記者會說明立場，並由督察室主任耿繼文對外說明。耿繼文表示，關於員警葉驥案，警政署有5點聲明、1項呼籲。第一，經過調查，當時情境下用槍是正確；第二，警政署對於勇敢負責，努力維護治安的員警永遠支持；第三，對於員警面對訴訟問題，會招集第三人成立「警察人員審議委員會」協助員警；第四，號召警友成立專款專戶協助員警面對訴訟問題；第五，後續國賠會持續協助關心。耿繼文表示，警政署永遠是員警後盾，也會和同仁站在一起。,,,,,,,,,,,,,,,,,,,,,,,,
451,1,愛之味與雀巢結盟 取得代工生產大單,愛之味下午宣布拿下國際食品大廠雀巢茶品NESTEA代工生產大單，取得授權在台灣生產、銷售及行銷NESTEA雀巢茶品商標的產品，預計2016年上半年重新上市，愛之味成為雀巢亞洲區重要戰略合作夥伴之一。,,,,,,,,,,,,,,,,,,,,,,,,
452,2,台灣今年93萬人使用穿戴裝置 年增2.3%,<!--【經濟日報記者蕭君暉/30日電】-->為了解臺灣穿戴裝置市場及使用狀況，在經濟部技術處支持下，資策會創新應用服務研究所(創研所)FIND團隊於今天公布的調查指出，2015年臺灣穿戴裝置持有率約有93萬人，占總人口4%，比2014年1.7%成長了2.3%。其中又以25至29歲的社會新鮮人為主要族群。 事實上，所有裝置裡，智慧手環持有率68.3%占最大宗，智慧手錶40.4%的使用率居次，其他裝置如眼鏡、鞋類等都低於5%。除了一般民眾接受度較高的智慧手環，資策會創研所FIND團隊同時預估，未來智慧手錶將會是國際發展趨勢。值得一提的是，智慧型穿戴除了當成配件的外型取向，「功能性」是購買最大的考量，其中高達58.5%的持有者每天都使用。64.8%的使用者表示，智慧型穿戴裝置能幫助他們更有效地運動，54.2%會利用裝置定期追蹤身體健康資訊，47.9%的人認為它具有生活作息提醒的功能，41.1%持有者則看重智慧型穿戴能連結到其他設備，如：智慧型手機。顯見「掌握自身健康資訊」與「提升運動功效」係為目前擁有者使用智慧型穿戴最主要目的。,,,,,,,,,,,,,,,,,,,,,,,,
453,2,亞投行協定 菲律賓趕末班車簽署,菲律賓政府今天宣布，將在年底前簽署亞洲基礎設施投資銀行（AIIB，簡稱亞投行）協定。亞投行由中國大陸主導，菲律賓雖因南海與大陸交鋒，仍決定在截止期限前簽協定成為創始成員。中新社發自馬尼拉報導，菲律賓財政部長布里斯瑪（Cesar Purisima）30日宣布，菲國將在年底前簽署亞投行協定。由菲律賓總統艾奎諾三世授權的政府代表將在31日前簽署有關協議條款。由大陸倡議成立、57國共同籌建的亞投行25日正式成立。根據籌建計畫，亞投行開業儀式暨首屆理事會和董事會成立大會，將於2016年1月16日至18日在北京舉行。彭博報導，菲律賓猶豫數月後，決定趕在年底截止期限前加入亞投行，成為創始成員。菲律賓預定實繳1.96億美元資本，可分5年繳納。報導指出，在亞洲貿易愈來愈依賴大陸之際，菲律賓等國和大陸爆發南海領土爭端，菲律賓政府直到幾週前都還對是否加入亞投行猶豫不決。布里斯瑪今天指出，菲律賓以創始成員身分加入亞投行勢將獲益。他提到，菲律賓加入亞投行也可能有助拓展基礎建設相關產業的市場，促進就業與產業成長。,,,,,,,,,,,,,,,,,,,,,,,,
454,2,兆豐投信與東方匯理資產 簽訂MOU,兆豐投信董事長孫蘭英表示，東方匯理資產管理是相當知名的金融集團，在歐洲排名第一，全球前十大資產管理公司，本次合作可以提升兆豐投信國際化資產管理能力。兆豐投信與東方匯理資產管理擴大業務合作，也符合兆豐集團立足台灣，積極往海外市場拓展經營策略。兆豐投信自許是集團資產管理業務軸心，能夠帶動開發集團客戶投資管理更走向國際化。東方匯理資產管理北亞區行政總裁鍾小鋒指出，此次合作主要是希望透過雙方資源與技術(Know How)經驗的分享，共同創造業務新局，並期待為國內資產管理產業帶來全球經驗。身為國際知名的資產管理機構，東方匯理資產管理響應政府政策，深耕台灣，此次與兆豐國際投信的合作便是在日前拿回總代理之後，另一個具體措施。鍾小鋒表示東方匯理資產管理在全球有許多與策略夥伴合作的經驗，如韓國、日本、中國、印度、東南亞及歐洲，很希望藉由此次與兆豐國際投信的合作，將經驗引進台灣。孫蘭英說，兆豐國際投信於今年7月即與東方匯理資產管理合作，發行「兆豐國際目標策略ETF組合基金」則是由其擔任投資顧問，至今合作良好，基金表現也符合當初產品設計之精神。未來雙方除了基金產品合作，包括東方匯理資產管理是歐洲前五大ETF發行商，對終端銀行銷售服務有豐富的經驗，都能夠協助兆豐投信業務創新及理財服務的提升。業務備忘錄簽訂後，接下來兆豐投信將會進一步與東方匯理投顧合作境外基金銷售，預計明年上半年兆豐投信就能夠銷售境外基金。,,,,,,,,,,,,,,,,,,,,,,,,
455,1,花旗銀 想吃3兆退休基金大餅,花旗銀伴隨數位金融浪潮，將進行行員轉型，首階段瞄準退休基金大餅。花旗銀董事長管國霖今日表示，花旗銀將進行行員轉型計畫，瞄準退休財富管理3兆市場，盼望幫助勞工退休基金有更多運用空間。管國霖表示，因應金管會要求，各銀行在12月提交行員轉型計畫，花旗銀看中退休財富規劃市場，包含民眾與勞工退休基金，著手進行行員轉型退休規畫人員計畫，初步轉型行員將從負責收付的櫃台人員開始，盼望一到兩年內完成轉型。根據統計，台灣的退休基金不加計自提部分，每年有8-9％的成長，逼近3兆元大關。管國霖表示，之所以鎖定台灣勞工的退休基金，是因現階段台灣勞工退休基金是統一交給同一單位財富管理，並未兼顧年輕勞工與中年勞工投資規劃中的「投資標的與風險報酬」本就不同，卻將其提撥的退休基金全放置在同一籃子中，資金並未充分發揮運用。但美國、澳洲、香港等國家的退休基金都提供勞工資金自選考量，以美國為例，勞工可經過退休諮詢顧問討論退休基金，確定適合的退休理財商品，由雇主挑選合作的金融業者，發行投資計畫，其中包含基金、保險等不同風險與報酬率商品，給予勞工挑選。管國霖強調，數位金融浪潮搭配少子化現象，讓台灣的銀行員工轉型與退休諮詢出現一下一上的交叉口，銀行員工轉型正是時候，花旗銀將會積極進行培訓教育。,,,,,,,,,,,,,,,,,,,,,,,,
456,0,小桃阿嬤欠安 南女暫停頒畢業證書,「小桃阿嬤」鄭陳桃19歲考上台南女中後，在上學途中被日本人強押到海外當慰安婦，當時阿嬤已上學，但未正式登錄學籍。在網路傳出阿嬤希望完成學業，多人請求南女頒發畢業證書後，校方幾經考量，預定12月31日由校長鄭文儀南下屏東頒發紀念版畢業證書。不過，今年93歲的阿嬤身體不佳，已住院治療，也被民間團體保護的很好，南女今天決定取消明天的行程，避免驚擾阿嬤。南女表示，待阿嬤身體好轉後，擇期再頒。「小桃阿嬤」平生有2個願望，一是日本道歉，二是完成南女的學業。,,,,,,,,,,,,,,,,,,,,,,,,
457,0,民進黨：賄選技術升級 籲選民蒐證檢舉,民主進步黨中常委謝長廷今天說，賄選已不是像過去，現金下放到樁腳選民，有些是辦流水席、摸彩或旅遊，這是變相而且技術升級的賄選方式，呼籲支持者蒐證、檢舉。民進黨今天下午召開中常會，黨主席蔡英文因為要準備晚上的總統候選人電視政見發表會，委由謝長廷代理主持中常會。民進黨發言人阮昭雄會後轉述，中常會談論最多的是反賄選。中常委陳亭妃提到，最高法院檢察署的新聞資料到12月29日為止，有關於妨害選舉案件，立委部分有500件，其中賄選302件；總統、副總統選舉部分有126件，其中賄選35件。阮昭雄說，立委賄選案件1週增加60件，總統副總統賄選案件1週增加9件，增幅快速。因此民進黨委請立委尤美女及李應元拜會檢察總長顏大和，要求在選舉最後半個月嚴查賄選，以端正選風，維護台灣民主。民進黨選對會召集人蘇嘉全說，今天上午召開反賄選監督小組會議，具體反賄選作為包括，將反賄選文宣、海報發送至各黨公職服務處要求張貼，向選民加以宣傳及告知。各地競選總部也成立律師團，並拜會檢警單位要求嚴查賄選，與總部配合的徵信社、相關團體也已經佈建完成，同時提供反賄選免回郵信件，供選民檢舉，希望有效遏止賄選。謝長廷指出，選風日益嚴重惡化，賄選方式不只是傳統將現金下放至樁腳或選民手中，包括舉辦流水席、摸彩或旅遊等活動，都是變相且技術漸漸升級的賄選方式，呼籲選民及支持者面對上述情況，蒐證檢舉，共同維護台灣民主政治。蘇嘉全也提到，民進黨在台北市支持的8區立委候選人民調持續上升，有信心在台北市可開出更好的成績；蘇嘉全沒有對席次加以評估，但部分選區進入五五波交戰狀態、台北市會加強輔選。,,,,,,,,,,,,,,,,,,,,,,,,
458,1,春夏新時尚 高腰褲波西米亞風續領風潮,2016年將至，快時尚品牌已預告明年春夏時尚趨勢，強調腰部的高腰褲系列成為流行重點；歷久不衰的波西米亞風也開始加入摩登元素營造現代感，百搭單品還是人見人愛。日本快速時尚品牌GU日前在東京舉辦2016春夏預覽展示會，展出明年春夏的時尚趨勢與走向。女裝延續秋冬的復古風潮，本季主推「高腰褲系列」，強調腰部達到顯瘦效果，同時吊帶褲、長褲裙、長版T-shirt也是明年春夏必備單品。男裝整體主題以簡潔風格為基礎，推出軍裝、都會知性風、90年代復古及運動休閒風，加上街頭流行元素，讓消費者同時擁有休閒與正式風格任意搭配。H&M的2016春夏新款以波希米亞為靈感，加入摩登元素營造現代感十足的波西米亞風。另一個日系品牌UNIQLO搶先在元旦連假期間首度推出2016春季新品，且從12月31日至明年的元月7日推出限定款式優惠價，包括男女裝棉質喀什米爾V領、圓領毛衣與編織圓領毛衣新登場的繽紛春色，男女裝休閒連帽外套、輕型WARM PADDED連帽外套，或是女裝九分褲、SWEAT休閒系列等百搭單品，業者訴求折扣都下殺到消費者滿意。另外，為體貼要在戶外低溫參加跨年活動的民眾，12月31日當天到UNIQLO各分店消費的民眾，也會致贈特製新年暖暖包，讓跨年民眾不僅能穿的保暖，手心也能暖呼呼。UNIQLO並宣布，為滿足更多消費者需求，全台第59家店舖預定2016年1月27日於林口三井MITSUI OUTLETPARK開幕。,,,,,,,,,,,,,,,,,,,,,,,,
459,1,高雄長庚30週年 院內首生兒返院同慶,高雄長庚醫院今天歡慶30年院慶，30年前開院當天由婦產科醫師張簡展照接生的第一名嬰孩麥鏢，今天返院相見歡，並一起切蛋糕同慶；麥鏢許願，60歲還要再來切一次蛋糕。與高雄長庚同歲的麥鏢當年是名早產兒，出生時3300公克，如今是身高185公分的大男生，現身高雄長庚30週院慶記者會，與張簡展照一見如故，一句「30年沒見了」化解彼此的陌生感。麥鏢父親是香港人，出生不久即隨父母回香港，3、4歲時再返台定居，他小時候因氣喘常回高雄長庚看診，但一直都沒機會再見張簡展照一面，直到今天雙方重逢已相隔30年。麥鏢是名珠寶設計師，先前在台北開工作室，幾年前已搬到高雄新堀江商圈，被當年為他接生的張簡展照稱為「長庚一號」。張簡展照憶當年情景，迄今仍歷歷在目，他說，民國75年元旦高雄長庚醫院開張時，婦產科有3名待產孕婦，麥母預產順序排在第2，但麥鏢迫不及待提早1個月出生，後來居上搶下「長庚一號」位置；這30年來，他每年耶誕節前夕還一直收到麥母的賀卡，也很期待再見麥鏢一面，如今總算讓他等到了。不過，麥鏢當時還小對張簡展照沒印象，但身為家中獨子未婚的他希望，未來娶妻生兒時，老婆能再給張簡展照接生，再續前緣；張簡展照對要延續麥家兩代香火則是樂觀其成。麥鏢說，日前高雄長庚醫院打電話找他出來出席記者會，見證高雄長庚走過的30年歲月，他一度還誤以為是詐騙集團。高雄長庚醫院院長莊錦豪是創院醫師之一，他表示，當年因已故創辦人王永慶為免南部人北上長庚就醫的奔波之苦，於是在高雄開分院，創院之初院內僅有58名醫師，走過30年有如今規模，還拿下19項醫療品質獎，他回首一路走來，受到南部鄉親支持，點滴在心頭。配合醫院30年週年慶，院方也舉辦醫療史料展，呈現高雄長庚發展脈動，院方下午並頒獎表彰服務滿30年與高雄長庚同步成長的資深員工。,,,,,,,,,,,,,,,,,,,,,,,,
460,2,台星科與星科金朋 5年最低採購約揭露,台星科與星科金朋(STATS ChipPAC Ltd.)5年技術服務合約逐步執行，台星科並揭露未來合約5年，STATS ChipPAC Ltd.應執行最低採購金額。台星科公告與星科金朋(STATS ChipPAC Ltd.)簽署5年技術服務合約執行情形。台星科指出，8月5日起與STATS ChipPAC Ltd.簽署5年技術服務合約，自合約簽訂日起5年，由合併公司保留產能提供STATS ChipPAC Ltd.晶圓封裝及測試服務。台星科指出，依合約規定，台星科保留最低產能給STATS ChipPAC Ltd.，及時提供服務；若STATSChipPACLtd.下單量於最低產能及最大產能之間，台星科應於現有產能可調度範圍內提供服務；若STATS ChipPAC Ltd.下單量超過合併公司最大產能，無義務提供服務。從最低採購量來看，台星科指出，合約期限內，STATS ChipPAC Ltd.須依約定價格向台星科下單達約定每年最低採購量，若保留產能未達最低採購量部分，可獲得補償。台星科指出，合約簽署日起每12個月結算，STATSChipPAC Ltd.若未達最低採購量，可行使遞延最低採購量5%至次年度採購的權利，並以排除遞延採購量後未達最低標準部分，給予台星科補償金。STATS ChipPAC Ltd.每年僅能行使遞延採購量權利1次，遞延部分不得在次年度再遞延，合約最後1年不得行使相關權利。若依合約未來5年，STATS ChipPAC Ltd.應執行最低採購金額第1年(104年8月5日至105年8月4日)9500萬美元，第2年8080萬美元，第3年7510萬美元， 第4年6320萬美元，第5年5140萬美元。台星科公告，自104年8月5日到104年9月30日止，累計已提供服務合約金額美金526.5萬美元，占第1年合約年度達成比例約5.5%。中國大陸江蘇長電(JCET)今年收購星科金朋，為保證星科金朋台灣子公司台星科和台灣星科重組後平穩過渡，星科金朋與台星科簽署技術服務合約，由台星科提供星科金朋初始期間5年的晶圓封裝測試服務。台星科已取得台灣星科全部股份。,,,,,,,,,,,,,,,,,,,,,,,,
461,2,境外人民幣兌美元 兩度貶破6.6大關,"大陸人民幣匯率貶不停！今（30）日大陸人民幣兌美元匯率，除了境內市場開盤後續貶外，香港離岸市場的人民幣匯率，更是在今日下午3時許和下午4時許，兩度貶破6.6兌換一美元大關，創下自2011年1月以來的近五年新低。大陸離岸市場的人民幣兌美元匯率，今日繼續擴大跌幅，日內跌幅擴大至逾200個基點（BP），最低時曾到人民幣6.6089兌換1美元。也讓人民幣對美元的境內和境外匯率，價差拉高到1,000個BP左右，令外界相當關注中國人民銀行，是否正在失去對人民幣匯率的掌握能力。和訊網報導，對人民幣來說，今年是戲劇性的一年。人民幣兌美元匯率已下跌接近5%。如果大陸官方沒有動用相當數量的外匯存底，人民幣的下跌幅度還要大。但除了允許暴跌之外，人行或許別無選擇。也讓今年大陸的貿易順差可能減少，經濟繼續放緩。有預測稱，到明年年中時，大陸的外匯存底可能會跌至3兆美元之下，有可能突破投資者的心理防線，導致更多資本外逃。受人民幣兌美元大貶影響，今日港幣兌換人民幣的匯率，最高也一度來到0.8519港元兌換人民幣1元的高點。",,,,,,,,,,,,,,,,,,,,,,,,
462,2,晶睿法說會 董事長陳文昌主持,安控廠晶睿通訊下午舉行法說會，由董事長陳文昌親自主持，陳董事長表示，安全監控產業未來將有兩位數的成長，整體成長因素來自於品牌識別度、不同市場中端用戶的需求差異及產品差異化等。晶睿前三季稅後純益3.9億元，年增27%，每股純益5.15元。,,,,,,,,,,,,,,,,,,,,,,,,
463,1,彰濱工業區 線西區大樓啟用,彰濱工業區線西區服務大樓今天落成啟用，彰化縣長魏明谷說，縣府會提供進駐廠商優質服務，歡迎業者前來洽詢。彰濱工業區服務中心今天舉行線西區服務大樓落成啟用典禮，參加典禮的貴賓則有彰化縣長魏明谷、經濟部工業局長吳明機、國民黨籍立法委員王惠美等人。魏明谷應邀致詞時說，彰濱工業區自民國79年開發以來，目前已是全台開發最大的工業區，其中線西區就占地1046公頃，進駐的廠商有資料處理中心、太陽能產業和能源產業等綜合型產業外，谷歌也進駐線西區，他相信線西區將成為亞太雲端產業的最大聚落。魏明谷說，要建立1個大型的工業綜合型產業園區難能可貴，縣府會和經濟部持續合作，推動產業發展嬴得全球領先地位，企業主若有任何投資需求，也可以向縣府洽詢，以便提供服務。,,,,,,,,,,,,,,,,,,,,,,,,
464,1,全台首例心導管植入肺動脈瓣膜 心臟病友感謝台大,台大兒童醫院院長吳美環（左起）、台大兒童醫院醫師林泰銘、台大兒童醫院醫師王主科、病友黃小姐、中華民國心臟病兒童基金會副執行長花玉娟與如心善的力量慈善基金會執行長杜可雯等一起出席台大醫院「以心導管植入肺動脈瓣膜治療複雜性心臟病人」記者會，病友黃小姐獻花給幫助她的醫療團隊與慈善團體。【中央社／台北30日電】29歲黃姓小姐是先天複雜性心臟病患者，出生滿11個月就手術，陸續動過3次刀，日前因肺動脈瓣膜閉鎖，血液逆流，透過心導管植入肺動脈瓣膜手術，成為台灣首例重獲新生幸運兒。心臟是提供身體各個組織細胞血液的器官，心臟就像是一個幫浦，靠著各個心臟腔室間瓣膜的一開一合，將血液從心臟打出，血液流出後，瓣膜還要隨時關緊防止血液逆流。黃小姐出生一個月時確診罹患矯正型大動脈轉位（左心房連接右心室、右心室連結主動脈；右心房連接到左心室、左心室再連接到肺動脈），病情複雜，過去曾陸續動過3次刀，近日因肺動脈瓣膜閉鎖，血液逆流，造成心室擴大，影響心臟功能，身體活動力下降。台大醫院小兒科教授王主科表示，黃小姐因心臟多次動刀已傷痕累累，若再動刀處理肺動脈瓣膜，恐會增加身體負擔。團隊採用心導管植入肺動脈瓣膜方法，先測量、定位放置肺動脈瓣膜位置，從股靜脈放入導管，到定位點置放肺動脈瓣膜，成功解決嚴重逆流狀況。用心導管植入肺動脈瓣膜，手術時間約2小時，住院4天就可出院；若採過去傳統手術，手術時間約4小時，若有併發症，住院時間可能高達2到3週。王主科表示，很多幼年曾開過法洛氏症或複雜性心臟手術的先天性心臟病童，隨著身體成長，肺動脈瓣膜逆流的情況會愈來愈嚴重，約有2到3成的先天性心臟病人需置換肺動脈瓣膜。心導管植入肺動脈瓣膜所需費用高昂，至少需新台幣100萬元，目前健保並未給付。台大醫院表示，國內已具備技術，免去病患再度「開心」困擾，希望納入給付，減輕病患家庭負擔。,,,,,,,,,,,,,,,,,,,,,,,,
465,1,蕭敬騰發片記者會 寫書法「傳承」,藝人蕭敬騰下午舉辦發片記者會，他寫書法「傳承」，象徵他致力於傳統音樂及藝術的傳承精神，他也宣佈1月30日將舉辦不售票新歌演唱會。,,,,,,,,,,,,,,,,,,,,,,,,
