394,0,輪椅男街上遇刺 新北警調查,三重區有身障男子坐輪椅今晚7時多行經正義南路時，突遭人從後方持尖物刺傷送醫，所幸無大礙，警方獲報已展開偵辦。警消今晚接獲通報，有坐輪椅男子在街頭遭刺傷，警消到達檢視患者傷口，傷口位置在頸部下方約2公分，大小約3公分，傷口平整且流血已經止住，送往市立三重醫院治療。警消初步調查，40多歲的何姓傷者因糖尿病雙腳截肢，出入靠輪椅代步，今晚與友人聊天喝酒後離開約10分鐘，有不明人士拿尖銳物品從他背後刺下就逃逸。傷者對警消表示，根本來不及轉身看，不知道對方是誰？也不清楚被甚麼東西刺傷？全案正由警方調查釐清中。,,,,,,,,,,,,,,,,,,,,,,,,,
395,2,大樂透頭獎槓龜,第105000001期大樂透今晚開獎。中獎號碼為16、41、29、19、24、43，特別號32。派彩結果，頭獎槓龜。貳獎1注中獎，可得獎金新台幣599萬409 元；參獎有44注中獎，各得獎金新台幣3萬9121元。派彩結果及中獎獎號以台彩公布為準。,,,,,,,,,,,,,,,,,,,,,,,,,
396,1,SBL／周儀翔轟32分 達欣終止璞園11連勝,周儀翔第3節攻下10分，帶領達欣從落後4分，追到只有1分落後。第4節周儀翔進攻火力並未減退，幾乎把比賽變成個人秀，單節狂轟17分，屢次高難度變速切入突破璞園團隊防線。周儀翔本季已經3度轟下超過30分，平均得分20.3分暫居目前本土球員得分王。【中央社台北1日電】超級籃球聯賽（SBL）今晚在板橋體育館登場，達欣的周儀翔全場砍進32分，助球隊以85比78擊敗璞園，也讓璞園的連勝停在11場。開賽雙方命中率都不錯，璞園靠著陳子威三分球、施晉堯抄截上籃縮小差距，第1節達欣25比21領先。第2節初，施晉堯三分球追成1分落後，接下來陳子威的罰球幫助璞園以26比25超前，加上陳堅恩上籃，璞園拉出7比0攻勢，洋將陶斯（Darian Townes）接下來也展現火力，籃下單打、妙傳，璞園甚至反以39比29超車，取得兩位數領先，上半場璞園39比34領先。第3節，林金榜的大號三分球，幫助璞園以45比36領先，不過達欣周儀翔連續深入禁區搶分，搭配蔡峻銘的罰球，終於追成48比48平手，璞園仍以53比52領先進入第4節。達欣在呂濟而的三分球帶動球隊反撲，最後5分33秒，吳宏興抓到進攻籃板在籃下放進，不過周儀翔再度殺進禁區完成三分打，助球隊以70比65領先，穩穩領先至終場。周儀翔表示，賽前教練就有給他們目標，要中斷對方連勝，能攻進32分，除了自己信心提升，也感謝隊友幫忙，2016年的第1場球就獲勝，未來繼續加油。,,,,,,,,,,,,,,,,,,,,,,,,,
397,2,卓文萱體驗藝伎 一次就上手,卓文萱主持東森「玩樂誌」，搭檔Alen特別找了當地的知名藝伎來讓卓文萱體驗藝伎的舞蹈跟身段，扇子一上手，卓文萱揮舞了兩下，藝伎也大大讚美卓文萱非常地有天分，一般人要一年以上才有辦法轉扇子。讓卓文萱最難忘的，莫過於走過底下是湍流溪水的藤蔓橋，光是用看的就腿軟，但卓文萱為了想要親自體驗日本平家被源氏追殺的感覺，雙手抓緊小心翼翼地走過藤蔓橋，也算是自我挑戰的經驗。,,,,,,,,,,,,,,,,,,,,,,,,,
398,2,修杰楷裸露 夏于喬驚呼「見到你那個」,夏于喬、修杰楷主演台視、東森勵志偶像劇「我的30定律」，戲裡2人成好厝邊，往來頻繁之餘，不時就有擦槍走火養眼鏡頭上演，其中一場夏于喬驚見修杰楷裸體戲，嘴裡嚷嚷著：「我看到你那個。」下了戲則是大讚人夫精壯身材有看頭，笑說：「對於一個已經當爸爸的人來說，他(修杰楷)的身材可說是保養得非常好。」修杰楷雖大方裸露壯肌，但其實很怕冷，他說原本這場戲在寒流當天拍，導演已貼心地將戲改為氣溫較回溫時，但他仍舊怕冷，還偷偷將暖暖包貼在浴巾內，咬牙趕在每個鏡位只要2次即完成，力求快速穿回衣服。,,,,,,,,,,,,,,,,,,,,,,,,,
399,2,陸：二炮更名火箭軍 戰略威懾核心力量,中國大陸國防部新聞發言人楊宇軍今天說，考慮到第二炮兵實際上擔負一個軍種的職能任務，將第二炮兵更名為火箭軍。火箭軍是大陸戰略威懾的核心力量，是中國大國地位的戰略支援。楊宇軍晚間接受陸媒專訪，對於中國人民解放軍昨天成立陸軍領導機構、火箭軍及戰略支援部隊一事作以上說明。他同時也說，中共中央軍事委員會印發「關於深化國防和軍隊改革的意見」，對深化改革提出指導性意見和明確要求，有利於統一解放軍全軍思想和行動。中新社引述楊宇軍表示，成立陸軍領導機構，是深化國防和軍隊改革的一個重大措施，有利於加快陸軍現代化建設步伐，創造健全聯合作戰指揮體制的條件，也有利軍委機關調整職能、精簡機構人員。而針對火箭軍成立，中共總書記習近平昨天在成立大會中表示，火箭軍全體官兵按照核常兼備、全域懾戰的戰略要求，增強可信可靠的核威懾和核反擊能力，加強中遠程精確打擊力量建設，增強戰略制衡能力。今天晚間當媒體詢問，這是否意味著大陸「將加大核力量建設」、「核政策和核戰略是否有所改變」時，楊宇軍表示，大陸始終奉行「不首先使用核武器的政策，堅持自衛防禦的核戰略，核力量始終維持在維護國家安全需要的最低水平」。他強調，大陸的核政策和核戰略「是一貫的，沒有任何改變」。此外，楊宇軍說，戰略支援部隊是維護國家安全的新型作戰力量，是大陸軍隊新質作戰能力的重要成長點，主要是將戰略性、基礎性、支撐性都很強的各類保障力量進行功能整合後組建而成的。成立戰略支援部隊，有利優化軍事力量結構、提高綜合保障能力。,,,,,,,,,,,,,,,,,,,,,,,,,
400,2,蔡英文：我不是躺著選，而是連睡覺都很少,民進黨總統候選人蔡英文今晚到台中市，為台中市第二選區立法委員候選人蔡其昌及陳世凱助選，造勢晚會從傍晚六時起陸續湧進約一千五百人民眾參加，由民進黨大咖接力演講，包括徐佳青、蘇嘉全、林佳龍等人，蔡英文擔任最後一棒，這也是她到台中海線唯一一場輔選場次，特選在對手的大本營沙鹿也有特別宣示意義。「請選擇跟民意站在一起的人」，蔡英文表示，這八年來台灣歷經油電雙漲、大埔徵收案、八八風災、馬習會及證所稅等等，讓人民非常生氣與無奈，支持民進黨就是改革的意義，也要打贏一場漂亮的國會立委選戰；不然會像前兩天台中市議會的多數黨杯葛預算一樣，讓龍團隊寸步難行，阻擋台中市的進步。「國會一定要過半」，蔡英文說，這次努力的目標一定要讓總統與立委都能順利選上，民進黨團隊全力以赴，並非傳聞的「躺著輕鬆在選舉」，其實自己連睡覺時間都很少。她要求大家讓立院最強的幹事長、立法委員蔡其昌繼續連任，也讓毫無背景的陳世凱順利挑戰成功顏寬恒，這樣才能有機會在中市立委選情「八仙過海」，民眾群起歡呼。現場居民情緒熱烈，為了接蔡英文到台上，有支持者一度被人潮擠倒無大礙。中市一選區的民進黨立委蔡其昌晚上也在外埔夜市造勢，發送「外埔限定加油棒」給民眾，特別邀請電視名嘴也是台北市長柯文哲的競選總幹事姚立民站台助講，也請藝人翁立友、郭子乾及洪都拉斯站台。,,,,,,,,,,,,,,,,,,,,,,,,,
401,2,中澳海軍 元旦南太平洋舉行聯合軍演,陸媒報導，正在執行環球訪問的中共海軍152艦艇隊在澳洲時間1日上午經過澳洲以東海域時與澳洲海軍舉行聯合演練。中新社報導，中共海軍與澳洲海軍是根據「海上意外遭遇準則」（CUES），進行溝通聯絡與會合、通訊指揮合作、編隊運動等內容的海上聯合演練。報導宣稱，這項聯合演練「進一步提高了雙方艦艇的協同配合能力」，並深化雙方海軍互信。報導表示，這次演練中，中共參演軍艦為「濟南」艦和「益陽」艦，澳洲參演軍艦則是「達爾文」號護衛艦。演練於當地時間1月1日上午9時開始至下午2時30分結束。中共「濟南」艦和澳洲「達爾文」號輪流擔任指揮艦，交替指揮聯合軍事演練。報導指出，海上通訊演練在上午11時結束，雙方開始編隊演練，先後進行人字隊、單橫隊、方位隊等多次隊形調整，由「濟南」艦和「達爾文」號交替指揮。下午2時30分，中澳海軍聯合演練正式結束。,,,,,,,,,,,,,,,,,,,,,,,,,
402,2,中共火箭軍令司魏鳳和 陸軍司令李作成,中國人民解放軍陸軍領導機構、火箭軍、戰略支援部隊昨天舉行成立大會，由魏鳳和出任火箭軍司令員、王家勝出任火箭軍政委、李作成出任陸軍司令員、劉雷出任陸軍政委。中國軍網今天報導，大陸國家主席習近平將軍旗授予陸軍司令員李作成、政治委員劉雷，火箭軍司令員魏鳳和、政治委員王家勝，戰略支援部隊司令員高津、政治委員劉福連。由此顯示，原任第二炮兵部隊司令員魏鳳和已出任火箭軍司令員、原第二炮兵政委王家勝已出任火箭軍政委；原任成都軍區司令員李作成已出任陸軍司令員、原任蘭州軍區政委劉雷已出任陸軍政委。公開簡歷顯示，魏鳳和1954年生，山東人，長期在解放軍第二炮兵部隊服役，曾任第二炮兵部隊副參謀長、參謀長。2010年，魏鳳和出任解放軍副總參謀長。2012年10月，出任第二炮兵部隊司令員、擔任中央軍委委員。王家勝1955年生，遼寧人，長期在總裝備部服役，歷任總裝備部政治部主任、副政委。2014年12月，王家勝出任第二炮兵部隊政委、黨委書記。李作成1953年生，湖南安化人，2007年李作成調任成都軍區副司令員，2009年晉升中將軍銜。2013年，成都軍區原司令員李世明年滿65歲退役，副司令員李作成接任司令員。劉雷生於1957年，山東聊城人，2007年初，劉雷任第21集團軍擔任政委。2013年7月劉雷任新疆軍區政委，2013年11月被任命為中共新疆維吾爾自治區黨委常委。2014年7月，劉雷晉升中將軍銜，同年12月，劉雷接替苗華出任蘭州軍區政委。,,,,,,,,,,,,,,,,,,,,,,,,,
403,2,柯文哲施政滿意度 下跌6個百分點,"<div class=""photo_right""> <a href=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/01/realtime/1677160.jpg&s=Y&x=0&y=728&sw=1088&sh=1164&sl=W&fw=400&exp=3600"" rel=""prettyPhoto[pp_gal]""><img src=""http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/01/realtime/1677160.jpg&s=Y&x=0&y=728&sw=1088&sh=1164&sl=W&fw=400&exp=3600""></a><h4>台北市長柯文哲。 聯合報記者黃威彬╱攝影</h4> <a href=""",,,,""" class=""photo_pop_icon"">分享</a> <div class=""photo_pop""> <ul> <li class=""facebook""><a title=""facebook"" href=""javascript:addFacebook('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/01/realtime/1677160.jpg&s=Y&x=0&y=728&sw=1088&sh=1164&sl=W&fw=400&exp=3600');"">facebook</a></li> <li class=""twitter""><a title=""twitter"" href=""javascript:addTwitter('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/01/realtime/1677160.jpg&s=Y&x=0&y=728&sw=1088&sh=1164&sl=W&fw=400&exp=3600');"">twitter</a></li> <li class=""pinterest""><a title=""pinterest"" href=""javascript:addPinterest('img','http://pgw.udn.com.tw/gw/photo.php?u=http://uc.udn.com.tw/photo/2016/01/01/realtime/1677160.jpg&s=Y&x=0&y=728&sw=1088&sh=1164&sl=W&fw=400&exp=3600');"">pinterest</a></li> </ul> </div> <!-- /.photo_pop --> </div> <!-- /.photo -->台北市長柯文哲上任滿一週年，研究發展考核委員會在網路公布12月市政建設滿意度調查，69.3%的民眾滿意柯文哲施政、19.8%不滿意，與8月75.6%滿意度相比，下跌約6個百分點。柯文哲上任迄今已滿1週年，台北市研究發展考核委員會去年每月以網路、實體問卷方式隨機抽測台北市民，了解對柯文哲各項政策滿意度；其中，分別在1、3、4、8、12等5個月，調查台北市民對柯文哲「施政表現」的看法。根據研考會公布的資料顯示，台北市民去年12月對柯文哲滿意度為69.3%（非常滿意11.3%、滿意58%）、不滿意為19.8%（非常不滿意4.1%、不滿意15.7%）。此次民調有效樣本1007人，男性490人、女性517人、拒訪832人，在95%信心水準下，約正負3.09個百分點。研考會暫代主委黃銘材指出，與8月份滿意度75.6%（非常滿意14.1%、滿意61.5%）相比雖然跌破70%、下降約6個百分點，但仍高於一般民調的高標（69%），也在柯文哲可以接受的65%以上。除此之外，研考會12月份的民調中，有58.8%的市民對台北交通感到滿意；78.9%的市民對台北治安感到滿意，以及文化活動、公共工程品質、社會福利、環保、公安等面向都在高標以上，唯獨僅有36%的市民在中小學教育表現上感到滿意，顯示有待加強。",,,,,,,,,,,,,,,,,,,,,
404,0,少年騎士竹市街頭鬧事 警逮6人,新竹市街頭今天凌晨出現一群騎士騎乘機車大聲喧鬧，行經新竹市警察局門口時還持滅火器對著警局猛噴，新竹市警察局接獲報案後成立專案小組，今晚間陸續帶回6名未成年青少年。警方表示，其中劉姓少年涉嫌在經國路一段竊取滅火器後，再由陳姓少年持滅火器朝警局門口、中正路、東門圓環等地噴撒粉末；晚間將劉姓少年公共危險及竊盜罪嫌、其餘5人依公共危險罪嫌移送少年法庭審理，無照駕駛部分也開罰。,,,,,,,,,,,,,,,,,,,,,,,,,
405,2,蔡英文談元旦文告：馬真的離人民很遠,,,,,,,,,,,,,,,,,,,,,,,,,,
406,0,通緝犯逃竄 撞歪彰化候選人棚架,彰化警方今天追捕38歲謝姓竊盜通緝犯，行經彰化市辭修路，謝姓男子失控撞上彰化縣第二選區立委候選人黃玉芬總部搭建的棚架，幸好人沒受傷。黃玉芬說，後天上午要舉行競選總部成立，棚架白天才完成，沒想到晚上6點多聽到「碰！」的一聲巨響，出來一看棚架外側被撞斷，明天將趕快修復，避免影響總部成立大會。,,,,,,,,,,,,,,,,,,,,,,,,,
407,1,跨年票房戰 「葉問3」跑第一,熱鬧的跨年假期票房大戰，中外片商推出不同類型的強片，吸引不同口味的觀眾。由甄子丹再度披掛上陣的「葉問3」繼在香港開出票房大紅盤後，12/31北市單日票房也領先其他對手，穩坐冠軍，在歐美瘋狂賣座的「Star Wars：原力覺醒」被擠下王座。奧斯卡影后珍妮佛勞倫斯扮演神奇拖把發明者的女性創業電影「翻轉幸福」抓住不少迷姐迷妹，賣座表現突出，也超越「Star Wars：原力覺醒」。傑克布萊克掛帥的青少年冒險特效喜劇「怪物遊戲」，緊追「Star Wars：原力覺醒」不放，反應亦頗佳。馬克華柏格與威爾法洛的溫馨喜劇「家有兩個爸」和張榕容、張書豪等領軍的本土喜劇「我們全家不太熟」也有觀眾支持。跨年周末的票房大贏家，如無意外應是「葉問3」。,,,,,,,,,,,,,,,,,,,,,,,,,
408,1,雲林立委╱蘇治芬新年造勢晚會 今晚熱滾滾,雲林民進黨立委候選人蘇治芬今晚在土庫鎮馬光舉辦新年新未來造勢晚會，名主持人鄭弘儀、律師顧立雄及歌手施文彬等人到場助陣，寒天中仍吸引大批民眾參加，助講人和蘇治芬火力全開，從國防外交兩岸談到雲林農業，熱力十足，氣氛熱鬧High最高點。蘇治芬2016第一場造勢選擇在對手張派的土庫馬光老家舉行，挑戰意味濃厚。律師顧立雄力批國民黨帶給人民痛苦要大家用選票來換人做，讓國會過半，一起和蔡英文點亮台灣。鄭弘儀人氣破表掌聲熱烈，他力荐蘇治芬以硬個性對抗司法，完成不可能任務，帶領雲林走出新局面，值得支持，讓硬女子進入國會討黨產，推翻不公不義。施文彬和鋼琴詩人林俊傑則以歌聲力挺蘇治芬，全場熱滾滾，蘇治芬說，民主腳步不能停，她才繼續和小英一起走改革路，她話鋒一轉火力全開，以林內焚化爐判決案力批對手陣營，她要雲林人拒絕賄選用選票終止派系，新年創造新幸福。,,,,,,,,,,,,,,,,,,,,,,,,,
409,2,台北立委╱柯建銘出新書 范雲主動來捧場,"<div class=""video-container""><iframe width=""640"" height=""360"" frameborder=""0"" allowfullscreen src=""//video.udn.com/embed/news/420369""></iframe></div>立法院民進黨團總召柯建銘今天舉辦「大局，承擔」新書發表會，綠黨社會民主黨聯盟（綠社盟）大安區立委候選人范雲也出席，會後還拿著新書給柯建銘簽名。由於范雲鮮少與民進黨政治人物同台，她的現身令媒體有些訝異，被問到是否支持柯建銘時，她僅回應：「會回去好好看書。」日前民進黨宣布支持台北市6名非黨籍立委候選人，范雲也是其中之一，不過她除了日前與民進黨總統候選人蔡英文一起參加做便當活動，鮮少與民進黨政治人物同台，今天她主動捧場也令柯建銘有些驚訝。范雲今天由台北市議員梁文傑陪同到場，會後拿著新書給柯建銘簽名，柯建銘也很夠義氣地拿著范雲的文宣供媒體拍照。至於出席的原因，范雲僅說，網路上不少人都在推薦柯建銘的新書，再加上得知台北市長柯文哲也會出席新書發表會，因此她特別來聽聽幾位與會者談政治場域中灰色地帶的運作狀況。",,,,,,,,,,,,,,,,,,,,,,,,,
410,2,台中立委╱「國會需要她」柯一正、吳念真挺洪慈庸,台中市大雅國小今晚好熱鬧，時代力量提名的立委候選人洪慈庸邀請紙風車劇團，演出「三國奇遇：小小羊兒要回家」，洪慈庸表示，未來她要解決青年世代的問題，孩子托育就是其中一項，要讓青年父母無後顧之憂。導演吳念真、導演柯一正、紙風車劇團董事洪三雄在開演前現身力挺，柯一正直言，「因為她(洪慈庸)真的像女兒一樣」，對洪慈庸智慧、勇敢、堅毅、努力的特質所感動，這些特質進到國會，可以改變國會。洪三雄坦言，他們是上了60歲的「老年人」，會挺洪慈庸是因「她是理性的女性」，上萬人走上凱達格蘭大道，洪不以扇動方式表達，而以理性方式訴求，最終大家平安散場，立院需要這位理性的女性為大家爭取未來。三人隨後在台下高喊口號，「第三選區選三號！第三選區選三號！」。,,,,,,,,,,,,,,,,,,,,,,,,,
411,2,苗栗立委╱陳建仁苗栗造勢 搶客家票,民進黨籍副總統候選人陳建仁元旦連假繼續拚選戰，今晚到苗栗縣頭份市尚順廣場造勢，也替立委第二選區黨籍候選人吳宜臻催票，他進軍客家庄，特別強調綠營推出的客家旗艦計畫，希望年輕人都能回鄉，保存客家文化。陳建仁說，民進黨提出「浪漫台三線」計畫，顯見小英主席對客庄的重視，也著手規畫讓客家話成為國際語言，未來民眾到鄉鎮公所、醫院時，都能聽見耳邊傳來客家話，洽公、就醫更無礙，期待客庄產業越來越發達。苗栗縣府財政窘困，陳建仁強調，苗栗縣雖是國民黨執政，如由蔡英文當選總統，絕對「不會忽略苗栗，不會大小眼」，他希望選民票投給吳宜臻，未來中央地方一起合作，就能讓苗栗改變。「吳宜臻是國會關鍵的一席」陳建仁讚許吳宜臻屢敗屢戰，有客家人硬頸的精神，他向選民喊話，「一個人拉十票就有希望」，呼籲選民16日投下神聖的三票，包括政黨票投民進黨，「綠色執政，品質保證」。今晚造勢活動，包括頭份市長徐定禎、竹南鎮長康世明與苗栗市長邱炳坤都站台；吳宜臻說，「苗栗要選對的人」，特別向年輕選民催票，她有信心讓鄉親有感，「這次若沒翻轉，要等到什麼時候？」,,,,,,,,,,,,,,,,,,,,,,,,,
412,2,新北立委╱江惠貞騎UBike 板橋街頭賀新年,國民黨新北市板橋東區立委候選人江惠貞在今天2016年元旦，號召上百名「UBike騎士」舉辦「UBike遊板橋」活動，由江惠貞帶隊領航，從競選總部出發，在板橋區後埔及埔墘地區，沿路向民眾賀年兼拜票，不少人對江惠貞騎UBike賀新年的方式，感到十分新鮮，紛紛豎起大拇指喊「讚」為她加油。板橋區近年來UBike站點設置快速增加，讓市民生活更加便利，擁擠的城市也變得乾淨又更環保，江惠貞表示，這正是她大力協助爭取UBike的原因，在新的一年首日號召支持民眾一起騎UBike遊板橋，更衷心希望板橋鄉親都有個健康平安年。,,,,,,,,,,,,,,,,,,,,,,,,,
413,0,蔡英文沙鹿造勢 火力全開批馬,民進黨總統候選人蔡英文，傍晚到台中沙鹿區跑場造勢，蔡英文火力全開，痛批馬政府沒能兌現633政見，讓人民生活在水深火熱當中，蔡英文短暫在沙鹿待半小時後，即立刻又趕往桃園造勢，行程滿檔。,,,,,,,,,,,,,,,,,,,,,,,,,
414,1,台中立委／最萌助選員 紅貴賓狗幫盧秀燕拜票,台中市第5選區立委參選人盧秀燕競選總部最近出現最佳助選員，萌翻民眾的心，盧秀燕決定為這隻2歲的紅貴賓狗訂製助選背心。被叫做「Bill」的2歲紅貴賓狗不時努力做出拜票動作，拜託大家支持盧秀燕，萌樣不分藍綠、無人能擋，拜票的過程還被支持者拍攝下來，傳給盧秀燕，盧秀燕po在臉書後，讚聲不斷，好評如潮。盧秀燕更指示總部，幫Bill做一件助選背心，她說，「這是帶給大家歡樂、不分藍綠的助選員」。她打算跟狗主人討論，是否可帶Bill出場拜票，爭取更多支持。兩段影片先是盧秀燕在台上說話，請大家支持盧秀燕時，紅貴賓Bill就在旁邊努力做出拜票動作，萌翻全場，盧秀燕說，「這是她參選以來第一個超越藍綠、最受歡迎的助選員」。狗主人歐先生說，狗兒子Bill是男生，今年2歲，還沒有女朋友，從小他就教牠算加、減、乘、除、開根號等數學題，牠都是用雙手擺動方式答題，這次參加座談會，Bill聽到大家喊「拜託！拜託！」不自覺就擺動雙手，他乾脆就教牠「3號盧秀燕拜託拜託」時，就擺動雙手，沒想到大受歡迎。歐先生表示，自己肯定盧秀燕多年來為台中爭取中央補助74號道路、洲際棒球場、北區國民運動中心等重大建設，他很開心狗兒子可以在選情緊繃之際幫上忙，這次拜票助選可是Bill的處女秀。,,,,,,,,,,,,,,,,,,,,,,,,,
415,1,台中立委／中市停辦彩券業者尾牙 沈智慧代叫屈,迎接新的一年到來，台中市第6選區立委參選人沈智慧今天代公益彩券業叫屈說，往年台中市政府都會在年底舉辦的尾牙，今年竟停辦了，讓業者好失望。沈智慧說，她在掃街拜票時遇到一名身障的公益彩券行老闆抱怨表示，過去多年來，台中市都會舉辦年終尾牙宴，慰勞同屬弱勢團體的彩券商，可是今年台中市長林佳龍卻不知何因停辦了，不只這名業者失望，其他同行也很難過。沈智慧表示，她個人高度肯定販售公益彩券業者的付出，也能體會業者失望與失落的心情，尤其是對販售立即型彩券（俗稱刮刮樂）的身障者，不畏酷熱與寒冷的天氣，從早到晚在外奔波辛勞，更要給予高度的尊崇，所以她也經常會掏腰包購買，一方面給予身障者鼓勵，一方面也感謝為社會福利基金籌募的付出。據彩券業者向沈智慧透露說，販售公益彩券至今，歷年來，市長都會在11月底舉辦一場年終尾牙宴，宴請公益彩券業者，慰問業者1年來的辛勞。可是從去年到現在新的一年到來，業者卻等不到尾牙，不只是個人失望，其他的公益彩券業者也都好難過。沈智慧指出，彩券行老闆告訴她，這一餐對業者而言，是代表市府對身障者的肯定，他們在乎的是被市府尊重與尊敬的感覺，莫非市長真的不懂得業者的心理。沈智慧呼籲，希望林佳龍聽到販售公益彩券業者的心聲後，能夠比照往年的慣例，趕快為業者辦理尾牙，給予身障彩券業者需要的尊重與尊敬。,,,,,,,,,,,,,,,,,,,,,,,,,
416,1,桃園立委╱林佳龍為張肇良站台：學長挺學弟,台中市長林佳龍今天下午到桃園市為黨籍立委候選人張肇良掃街造勢，林佳龍說，台中市議會在法定的期限內沒有審完預算，擱置到明年，讓他心急如焚。希望未來總統候選人蔡英文當選總統後不再發生朝小野大，「完全執政，才能完全負責任」。林佳龍、張肇良車隊下午從平鎮區中豐路上的張肇良競選總部出發，行經獅子林、龍岡、東勢一帶，最後到平東路上建安宮祈福。林佳龍說，張肇良是他台大研究所的學弟，因此今天學長來挺學弟，希望民眾給予他支持。,,,,,,,,,,,,,,,,,,,,,,,,,
417,2,洪秀柱拍競選影片 籲支持朱立倫,中國國民黨今天推出最新競選影片，由立法院副院長洪秀柱擔任主角拍攝；洪秀柱說，她個人沒有走完的總統路不重要，如果曾經支持洪秀柱，也請繼續支持國民黨、支持朱立倫。洪秀柱在影片中表示，這是她的第1支競選廣告，但不是為她；有些人想換掉護照，換掉這個國家，過去她為這個原因出來，「今天我依舊如此」。洪秀柱說，她個人沒有走完的總統路不重要，中華民國未來的路才重要；如果曾經支持洪秀柱，請和她一起繼續支持中國國民黨、支持中華民國、支持朱立倫，呼籲大家團結一致，爭取最後勝利。,,,,,,,,,,,,,,,,,,,,,,,,,
418,2,嘉市立委╱候選人吳育仁李俊俋 美豬交鋒,"<div class=""video-container""><iframe width=""640"" height=""360"" frameborder=""0"" allowfullscreen src=""//video.udn.com/embed/news/420290""></iframe></div>嘉義市藍營立委候選人吳育仁今天針對含瘦肉精美豬議題，與綠營候選人李俊俋隔空交鋒，吳育仁批蔡英文訪美與美方人員黑箱暗盤交易，小英來了，瘦肉精跟著來了，李俊俋是要當危害食品安全幫兇，跟著轉變立場，棄守當初承諾，還是敢違背黨意，信守當初零驗出的諾言，請誠實向市民交待。李俊俋駁斥說，民進黨對瘦肉精肉品的立場，十分明確，一定嚴守台灣人民利益，此事攸關人民健康，農民生計，與加入區域經濟組織，應多層次考量，檢驗標準是否是其他國家一致，有無相關配套，朱立倫訪美說，我國標準不能與其周邊國家不一致，請朱主席誠實向國人交代說明，朱立倫與吳育仁對零檢出態度如何？。吳育仁說，過去民進黨高舉高道德標準，信誓旦旦說瘦肉精要「零驗出」，很好聽，贏得許多掌聲；但蔡英文從美國回來後標準降低，改口說和日韓標準就可以，「等於宣布蔡英文當選就要開放含有瘦肉精的美豬進口了」。",,,,,,,,,,,,,,,,,,,,,,,,,
419,2,新北立委╱吳琪銘 呼籲競選對手勿抹黑,國民黨立委羅淑蕾今天召開記者會，指民進黨新北市土城三峽區立委候選人吳琪銘位於新北市土城區服務處日前被踢爆是違建，又出現案外案，吳琪銘競選總部下午回應表示，這是完全是選舉抹黑，有如MG149的2.0版，吳琪銘更呼籲競選對手還給土城、三峽一個高格調的選舉，讓台灣邁向正面選風。吳琪銘表示，民國94年承租並簽定房屋租賃契約，因該建物為違建，且有嚴重漏水，經房東同意下，由雲林同鄉會簡副會長進行翻修。他誤認為，雲林同鄉會簡副會長有經過合法程序申請，導致一時不察，造成社會觀感不佳，願意向社會大眾致歉。吳琪銘指出，承租土城金城路三段該處房屋設立服務處已逾10年，期間房東將房租從原先的4萬元，調漲為7萬5000元，他也同意，2年多前向吳姓房東的兒子購買該筆土地花費800萬元，已超過市價合理範圍，沒想到竟遭羅淑蕾質疑購買過程有「問題」，認為盧嘉辰才是幕後黑手。他表示，該服務處的承租合約在今年2月28 日到期，屆時一定會搬遷，也呼籲競選對手不要打負面選舉，為了一時的選舉，反而陷高齡90多歲的吳老先生於人不義，他表示，會保留法律告訴權。,,,,,,,,,,,,,,,,,,,,,,,,,
