532,0,王思佳MV又爆抄襲 泫雅抄完接安室?,王思佳身材火辣，在綜藝節目上直率敢言，日前她轉型往歌手邁進，繼2014年推出專輯後，最近又推出第2張專輯，豈料MV首播後就受到網友批評，網友直指她先前的新歌「No.1」已經抄襲泫雅了，1日推出第2波主打「OH OH OH」又被抓包與安室奈美惠的「Stranger」很像，例如MV一幕她穿著低胸亮片洋裝，背景則是復古英文的燈版，整體內容跟安室奈美惠超像。根據「東森新聞雲」報導，所屬華特音樂表示：「這是誤傳，她對造型有想法，公司有提撥預算，MV中有3套是她自理。」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,0,南港機廠聯開案　柯p確定與日勝生解約,台北市長柯文哲上午接受周玉蔻廣播節目專訪，談到大巨蛋案時表示，主要問題還是堅持公共安全，半個月內會提出解套方案，全案已進入最後階段，並將和趙藤雄見面攤牌，強調市府的「公安標準，沒得商量」，大家正式坐下來談判。柯文哲並指出，美河市案目前正進行司法仲裁中，但相關商場部分已決定與日勝生切割，將市府所屬的75%部分直接進行招租，不受廠商所占25%的牽制，此外，南港機廠聯開案由於與美河市案一模一樣，同樣是市府出地99%，確定要跟日勝生解約，因為該案完全是美河市案的翻版，不可能再犯同樣的錯誤。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,0,台中警查選舉賭盤未有具體案件,台中市警局今天表示，去年至今查選舉賭盤，查獲314件，都是六合彩或網路賭博，未查到選舉賭博具體案件。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,0,嘉義縣又查獲疑似賄選 1交保2飭回,嘉義縣又查獲疑似賄選案！布袋警分局昨天下午約談涉嫌行賄的周姓婦人及收賄的羅姓、黃姓婦人，周婦坦承她個人花了1000元，以每票500元的代價向羅姓、黃姓婦人行賄，要她們2人投票給嘉義縣某立委候選人，警方昨天將3人移送地檢署，周姓婦人1萬元交保，羅姓、黃姓婦人則飭回。布袋警分局是在嘉義地檢署的指揮下，於昨天下午1點30分，傳喚同住在布袋鎮貴舍里的周姓、羅姓及黃姓婦人到警分局，周婦向警方坦承，她以每票500元的代價，向羅姓、黃姓婦人行賄，錢是自己出的，與候選人無關，希望她們兩人投給某立委候選人，羅姓、黃姓婦人也承認有收賄，而這也是嘉義縣檢警調所查獲的第2起疑似賄選案。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,1,女開車聽見貓聲 警民合力救出喵星人,一名女子開車聽見貓叫，一度以為是車上廣播節目效果，但檢查發現未收聽廣播節目，趕緊停車向高雄市警方求救，警員查出是一隻小貓躲在前輪避震器旁，與多名路過學生合力救出。高雄市政府警察局新興分局今天表示，這名駕駛將車子停放在路邊停車格，駛離時聽見貓叫聲，一度以為是車上廣播節目效果，最後發現不是，相當驚慌向警員求助。警員循聲查看，發現車子右前輪避震器旁有貓腿卡住，但空間相當狹小難搶救，剛好有多名路過學生，警員請學生幫忙抬高車子保險桿，並拉大擋泥板空隙，受困小貓突然咻一聲跳出跑得不見貓影。警員提醒，由於天冷，貓狗可能會躲在有熱度的車子底下或底盤，駕駛人開車前應拍打車子警告和檢查一下。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,1,台銀70週年音樂會 將成立社福基金,台灣銀行今晚將舉辦「承先啟後、再創顛峰」音樂會，並宣布成立「台銀天使社會福利基金」。董事長李紀珠表示，台銀70週年慶是重要里程碑，將持續專注本業、關懷社會。李紀珠表示，自台灣光復以來，台銀伴隨台灣經濟成長，支持各行各業開創台灣經濟奇蹟，在台灣各項進步歷程中，扮演關鍵角色。她強調，台銀為百分之百國營銀行，「誠懇務實、值得信賴」已成為台銀的寶貴資產與核心價值。她表示，未來台銀將與時俱進，持續創新，推動一連串的新措施，落實客戶導向服務，並強化台銀的核心競爭力。此外，李紀珠表示，今晚舉辦的「承先啟後、再創顛峰」音樂會，由國立台灣師範大學音樂學院規劃，在已被定為古蹟的台銀總行內進行一場別具創意的古蹟愛心音樂饗宴，透過悠揚樂聲與光雕投影，新舊交融，完美展現出台銀掌握數位趨勢與多元創新的永續精神。台銀總行建築為日據時代由日本建築師設計，壁體及列柱均由花崗石嵌砌而成，整棟建築呈現莊嚴、厚重與安定感，為台北市市定古蹟，見證台灣金融業的發展。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,0,溪水暴漲受困 六龜溫泉17名遊客下山,因雨受困六龜七坑溫泉的吉普車隊今早順利脫困，17名遊客平安下山。高市消防局第六大隊表示，搜救人員今早7點從寶來分隊出發，9點30分左右在七坑溫泉下游處與受困人員會合，受困遊客身體健康，無須送醫，自行開車下山返家。吉普車隊利用元旦連假前往寶來山區的七坑溫泉露營、泡湯，不料昨天山區豪雨導致溪流暴漲，吉普車隊受困無法下山，昨天下午報警尋求協助，消防局組搜救人員上山支援。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,0,台中警查選舉賭盤意外查到密碼版,台中市警局今天開記者會指出，去年六月至今，追查地下選舉賭盤，共查獲314件，逮624人，賭資51億元以上。其中查獲林姓組頭，不會英文，供人下注時，在電腦鍵盤加注自己的國台語版，例如，m的鍵盤，他註明是（唉嗯），z他寫成（你），讓員警看了笑出來。【中央社 台中電】一名目不識丁的59歲林姓男子為經營賭博網站，特地購買電腦，還把鍵盤上的英文字用「台灣國語」翻譯後做成對照表，讓查獲的員警也不禁搖頭感嘆「賭性堅強」。台中市警局刑警大隊科偵組組長張承瑞今天指出，去年6月至12月間共動員警力1968人，查獲各類賭博案件314件624人，其中包括網路運動簽賭案件11件11人、一般網路賭博22件79人、六合彩賭博案件238件248人、職業賭場17件79人、其他賭博案25件213人，總計下注金額超過新台幣51億元。其中，一名經營六合彩賭博多年的林男，為了跟上潮流、拓展客源，還特地購買電腦，有模有樣地開始經營起賭博網站。不過，林男目不識丁，將鍵盤上密密麻麻看不懂的英文字母，自製英文字母代碼對照表，把鍵盤上的英文字母用「台灣國語」翻譯以便對照，再以土法煉鋼的方式輸入。警方日前前往林男住處搜索，當場查扣電腦主機、計算機、帳冊等證物，全案訊後依賭博罪移送台中地檢署偵辦。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,0,小貨車打滑180度撞上大貨車,國道一號北往南22.8公里上午發生小貨車疑似打滑180度撞上同向大貨車的車禍，造成車流回堵數公里，警消緊急將受困車內的小客車駕駛救出送醫。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,0,丁克華掌櫃買 期盼突破悶經濟,證券主管機關高層人事異動，證券櫃買中心董事長吳壽山屆齡退休，由集保結算所董事長丁克華接任，今天舉行交接典禮，丁克華期盼能靠證券市場突破台灣的悶經濟。新任櫃買中心董事長丁克華表示，櫃買中心雖然小，但在很多主管機關督導及同仁努力下，已經成為多層次、多商品的平台，「麻雀雖小五臟俱全」，很多制度已在前任董事長吳壽山的領導下，建立的很好，未來目標是把量衝出來；他指出，台灣經濟規模較小，上櫃、興櫃及創櫃公司超過千家，但成交量還是較小。面對現在台灣的悶經濟，丁克華認為突破口在證券資本市場，他期盼台灣悶經濟靠證券市場突破困境，將與交易所、投顧公司、上市櫃公司大力合作共同努力。未來希望全民做研發做創業，研發專利一年有8萬多件，在全球金牌無數，但看起來創業能量不足，未來要與教育部合作，結合台灣所有證券上市上櫃及相關周邊單位的力量，為台灣的種子、萌芽及育成企業挹注更多能量。為台灣經濟的未來創造更多的機會跟未來。丁克華表示，短期的目標將提升外資對櫃買市場的投資比例，除了輔導更多微型企業上市上櫃外，也將研擬投信發行更多ETF及基金，擴大ETF市場規模，讓更多人用ETF的方式進入資本市場，降低股市波動風險，讓外資對櫃買平台挹注更多能量，避免陸資或外資大舉併購、經營權的風險。另外，為了扶植台灣微型企業的創新及創業能量，會透過更多的機制引導市場及台灣上市櫃公司的資金投入新創產業及企業，丁克華舉例，台灣上市櫃公司年獲利約2兆，如果每年撥出1%的金額共創台灣新經濟的能量，那會不得了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,1,日圓漲破120 兩個月首見,日圓兌美元今天（4日）在亞洲上午盤漲破120日圓兌1美元，是去年10月下旬以來首見。根據彭博終端機的最新報價，目前為119.78日圓，升值0.5%。日本股市反向走軟，跟隨亞洲其他股市愈跌愈深，台股上午10:00左右日經225指數跌幅已擴大到2%。另外，日本首相安倍晉三今天在記者會上說，日本不再處於通縮，「這三年來我們把經濟列在最優先位置，雖然仍未實現目標，但已創造出不再被視為通縮的局面。」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,1,iPhone 7真的假的 概念圖都來了,蘋果(Apple)下一代iPhone 7萬眾矚目，連個影子還不確定，不僅傳言滿天飛，概念圖都出現了。包括國外設計師和國外科技網站，迫不及待搶先設計iPhone 7的模樣。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,0,2015不平靜 巴黎共和廣場將舉辦追思會,法國在去年元月發生查理週刊襲擊事件，11月發生巴黎恐怖襲擊事件後，將於10日在巴黎共和國廣場（Place de la Republique）舉行恐攻罹難者追思大會。根據法國國際廣播電台網站，總統歐蘭德將親自出席這莊嚴的追思活動。法國總統官邸正式通報歐蘭德將出席紀念活動，也為歐蘭德1週來的相關活動畫上句號。12月31日晚間，歐蘭德在新年祝詞中，對法國反恐第1線的廣大軍警表示敬意。自從去年元月7日發生查理週刊襲擊事件後，法國在全國投入大量軍警維安，11月13日爆發巴黎恐攻事件後，法國進入全國緊急狀態，數萬名軍警晝夜在巴黎及全國各地巡邏執勤。歐蘭德先將參加3座紀念牌的揭幕儀式。這些紀念牌獻給查理週刊事件的受害者，以及巴黎1家猶太人商場的受害者。歐蘭德接著將前往巴黎近郊蒙魯日（Montrouge），為1塊紀念牌揭幕，悼念1名遭恐怖分子殺死的女警。最後，歐蘭德將在巴黎共和國廣場主持哀思儀式，這場活動由巴黎市政府組織，紀念查理週刊恐攻事件喪生的17人以及巴黎恐攻事件罹難的130人。巴黎市政府發言人介紹說，市政府邀請了1000多人參加紀念活動，其中許多人是恐襲事件的倖存者、受難者加屬、親屬和朋友。法國著名歌手強尼哈勒戴（Johnny Hallyday）將為死難者獻唱1首歌曲。巴黎共和國廣場是兩次恐攻事件發生後最重要的民間紀念場地，無數民眾在恐攻事件發生後在廣場獻花，點蠟燭紀念。共和國廣場的群雕也被民間一時轉換為死難者紀念碑。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,1,達爾膚生醫 今天逆勢上漲,興櫃的達爾膚生醫（6523）12月底通過上櫃審議會上櫃申請，最快本月排入櫃買董事會，雖然今天台股及生技族群表現不佳，達爾膚股價表現相對其他生技股出色，股價早盤衝高一度來到312元，盤中最高漲幅達5.7%。達爾膚生醫是台灣第一大醫美品牌廠，擁有自有品牌Dr.Wu ，2014年產品營收比重為化妝保養品佔99%、飲品與其他佔1%，主要產品為醫美容保養品品，由於該公司以自有品牌銷售美妝產品，營收、獲利表現相對穩定，達爾膚生醫103年度合併營收為6.62億元，稅後淨利為2.39億元，每股盈餘為8.65元。104年前3季合併營業收為5.79億元，稅後淨利為1.36億元，每股盈餘為4.85元。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,2,讓佩琪出來輔選　柯P：不可能啦,台北市長柯文哲屢屢騎單車幫候選人進行非典型輔選，現在連柯的父母都成為幫忙輔選的熱門對象，柯媽媽還自稱是「新竹阿嬤」。台北市長柯文哲上午受訪時被問到，是否也有人要求太太陳佩琪出來幫忙輔選，柯說，「我太太很忙，不可能啦。」直接幫陳佩琪拒絕輔選邀約。柯文哲表示，他沒辦法要求爸媽出來幫忙輔選，但有辦法要求太太，「我可以叫佩琪出來」，但他認為，佩琪要上班、洗衣、煮飯，很忙沒有時間出去，我爸媽是因為退休沒事幹才會到處去，我太太不可能啦。」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,0,現代起亞 今年銷售成長恐為10年最慢,南韓最大汽車製造商現代汽車與起亞汽車，繼去年銷售出現七年首度未達標的情形後，今年銷售量成長幅度可能是十年來最小，主要是中國市場需求萎縮，且韓元匯率走強，損及獲利。現代起亞董事長鄭夢九周一在首爾對員工發表新年祝詞時表示，公司今年交車量預估從去年的800萬輛左右增加到813萬輛，但增幅是2006年以來最小。彭博新聞訪調五位分析師後預估值為812萬輛。現代和起亞汽車去年銷售未達標，是2008年來首見，主要是中國銷售銳減，另外在俄羅斯和巴西市場又遭遇匯率損失問題。鄭夢九在演說中表示，中國經濟成長腳步放緩、燃料價格低、且新興市場因美國升息充滿變數，都代表公司成長會變慢。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,1,NBA／少了羅斯 公牛照贏暴龍,公牛今天在客場115：113力克暴龍，拿下4連勝，公牛後衛巴特勒（Jimmy Butler）第四節砍進19分，全場貢獻42分，是公牛逆轉比賽的關鍵。這是公牛本周第二次打敗暴龍，賽前暴龍東區排名第二，公牛第四，但兩隊勝差僅1.5場，公牛贏球，排名躍升東區第二，暴龍第四，兩隊排名互換。公牛後衛羅斯（Derrick Rose）由於右膝酸痛連續第三場缺陣，替補控球韓瑞克（Kirk Hinrich）先發稱職，公牛中前鋒加索攻下19分、13籃板、6助攻，前鋒米羅蒂奇（Nikola Mirotic）三分球6投3中攻下17分。公牛在第四節打出34：26反擊，成功逆轉比賽，巴特勒在第四節勢不可擋，個人攻下19分，其中下半場巴特勒砍進40分，是公牛隊史紀錄。賽前公牛總教練霍伊伯格（Fred Hoiberg）表示，「我知道休兵讓羅斯有些失望，但這樣的挫折會使他更堅強；球季尚未結束，我們必須謹慎面對此事，希望等待我們的是一個好消息。」2012年羅斯左膝前十字韌帶嚴重裂傷，令他2012-13年球季整季報銷，後來傷病頻傳。現年27歲的羅斯，2008年以狀元身分加入公牛，2010-11年球季曾助公牛寫下喬丹（Michael Jordan）之後最佳62勝戰績，並贏得該年的MVP，被譽為是喬丹之後公牛最好球員。如今右膝疼痛他仍樂觀面對並表示，希望後天對公鹿的比賽可以上場。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,1,昱晶獲利佳 股價創半年新高,太陽能電池廠昱晶去年11月獲利表現亮麗，單月每股純益達新台幣0.36元，超越第3季整季獲利水準，激勵股價表現強勁，創半年多來新高價。隨著太陽能產業景氣翻揚，昱晶營運急遽好轉，第3季順利單季轉虧為盈，稅後淨利1.39億元，每股純益0.32元。昱晶雖因350MW產能自台灣移至泰國廠，生產中斷，影響9月、10月及11月合併營收滑落到13.8億至13.96億元水準。不過，受惠產品價格不斷攀高，昱晶獲利進一步向上提升，11月稅後淨利達1.62億元，超越第3季整季獲利水準，每股純益0.36元。在營運轉機題材發酵下，昱晶股價表現強勁，盤中一度達33.4元，漲1.35元，漲幅達4.21%，並創半年多來新高價。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,1,雪炫：雖有人討厭我 但有粉絲深感幸福,南韓女團AOA成員雪炫3日慶生，粉絲們紛紛送上祝福，她在Instagram上對粉絲及工作人員表達感謝之情，並送上新年祝福。南韓「體育朝鮮」指出，2015年是雪炫爆紅的一年，對此，雪炫在Instagram上寫道：「對我來說，2015年是傷口出現、癒合、再出現、再癒合的一年。雖然跌倒了很多次，但每次跌倒都會重新站起來，就算害怕，也能重新開始。這都是得益於各位的關心和喜愛。」雪炫擁有傲人身材與美麗臉龐，但人紅是非多，有耳語指她「有心機」、「小小年紀就知道裸露」、「沒什麼本事，肯定後台有強大靠山」等。雪炫大度表示：「雖然有人討厭我，也有很多惡意評論，但因為有愛我、支持我的粉絲，我真的、真的很幸福。」報導指出，在娛樂圈討生活，有顆脆弱「玻璃心」註定走不下去，學會鑄造一顆鋼鐵心，可說是每個藝人在演藝圈的必修課。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,0,耶誕到跨年5產婦接連過世 義大利震驚,義大利的孕產婦死亡率在全球是數一數二的低，孕婦接連傳出難產過世，震驚全國。法新社報導，雖然這些案例似乎都有原因可解釋，但集中在這段假期，令人質疑醫院人力可能是因素之一，也令人質疑年齡比較大的產婦是否獲得充分追蹤，注意可能引發致命狀況的警示。根據「衛報」（The Guardian）網站，最近案例是近30歲的拉薩里（Giovanna Lazzari）跨年夜在義大利北部布雷西亞（Brescia）的醫院緊急剖腹產期間斷氣。育有2子的她懷孕8個月，過世前2天因為發燒送醫。她的丈夫告訴義大利新聞社（Ansa）：「嬌娃娜（拉薩里）半夜傳簡訊告訴我她非常痛，還說醫生們都不管她。」他告訴記者：「幾個小時內，我失去了1個小孩和1個好母親。必須有人告訴我發生了什麼事。」他還說：「她過年就30歲了。她年輕又健康。」院方表示，初步檢視拉薩里的治療，沒有發現任何有疏失，還說死因是出血帶來的敗血性休克，很可能是嚴重細菌感染迅速蔓延所致。義大利衛生部部長羅倫辛（Beatrice Lorenzin）已派專家確定布雷西亞的狀況，以及另外4起死亡案例中的3起。初步報告預計明天出爐。據報導，其中有2例都是胎死腹中，母親分別是35歲和39歲，分娩期間心搏停止。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,1,大陸修野生動物法 能不能吃看公序良俗,部份中國大陸民眾認為吃野生動物有助身體健康，大陸當局近來修定法令指出，能不能吃野生動物要看當地的公序良俗，「你做了有損形象，那就不能吃」。大陸「野生動物保護法（修訂草案）」（下稱草案）目前正向社會公開徵求意見。2015年12月26日，大陸第12屆全國人大常委會第18次會議審議草案，這是「野生動物保護法」自1989年實施至今26年來首次修訂。澎湃新聞報導，中國大陸在進行開發時，常會忽略保護野生動物的棲地，一些沿海地區也因為過度開發，濕地遭破壞，自然海岸線幾乎不見，導致候鳥在大陸一邊遷徙一邊消失。此外，部份店家會在網路上販賣野生動物，提供民眾飼養或食用；也有人會在放生活動中買大量的野生動物來「做善事」。大陸國家林業局野生動物保護司總工程師嚴旬表示，新法上路後，上述情況可望改善；另一方面，也會開始清查網路上的販賣行為，若隨意放生野生動物，會被要求捕回，否則就會面臨罰金。嚴旬說，對於野生動物能不能吃，草案並未提，而是強調利用野生動物及其製品要遵守法律法規和有關規定，並且還要符合公序良俗。大家認為這件事情不能做，「做了有損形象，那就不可以做」。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,1,仲琦股價逆勢上揚 站穩所有均線,"仲琦（2419）不畏大盤走弱，股價逆勢飛漲，早盤漲幅來到3.45%，成交量6,770張，只是多空交戰激烈，日K浮現一根短黑K棒，站穩所有均線。Google Fiber積極布建北美市場，帶動北美有線電視業者對於寬頻纜線數據機擁有強勁需求，仲琦表示，目前產線滿載，營收預計維持成長態勢，訂單能見度已看到明年第1季。除此之外，去年12月仲琦對外公告，將耗資7,000萬元擴充蘇州子公司廠房，並訂購設備，以支應今年整體營運發展。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,0,公民記者控俄擊毀MH17 荷會認真研究,荷蘭檢方今天說，他們將「認真研究」公民記者組織宣稱已查出涉嫌擊落馬來西亞航空MH17客機的俄羅斯軍人身份。馬航MH17客機去年7月在烏克蘭東部上空疑被飛彈擊落，而專門在社交媒體和其他開放新聞來源剖析相關證據的英國公民調查記者組織「冒險者」（Bellingcat），則作出上述指稱。荷蘭檢察署發言人布魯因（Wim de Bruin）向記者說：「我們耶誕節一過就收到相關報告，我們將認真研究這份報告，看看是否能用於刑事調查。」空難調查人員去年10月說，馬航MH17客機去年7月17日在烏克蘭東部上方確實遭到山毛櫸地對空飛彈擊落，機上298人全數罹難。西方國家與烏克蘭聲稱，MH17是被從分離主義份子控制的烏克蘭東部地區所發射的飛彈擊落，但莫斯科否認這項指控，並指責是烏克蘭軍方所為。荷蘭當局已就這起空難展開調查，但專家對調查能否成功大多抱持懷疑態度。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,1,雲端書庫館藏多 嘉義鄉親享閱讀樂,嘉義縣圖書館與遠流出版社合作建置「台灣雲端書庫@嘉義縣」電子書借閱平台，只要持有「嘉義縣公共圖書館」借閱證，以帳號（借書證號）及密碼（借書證密碼）即可借閱。嘉義縣教育處今天表示，「台灣雲端書庫」內有超過1萬5000 種電子書與電子雜誌可借閱，多元化書單，包括台灣角川、巨思文化、遠流出版等300家以上出版社，隨時更新當期雜誌，選擇多元豐富，並持續增加藏書量。「台灣雲端書庫@嘉義縣」即日起上線，供嘉義縣讀者免費享受全年無休，24小時開放，自由閱讀的快樂。教育處指出，凡持有「嘉義縣公共圖書館」借閱證的讀者，透過電腦、筆電、平板或智慧型手機，以帳號（借書證號）及密碼（借書證密碼）即可登入「台灣雲端書庫@嘉義縣」線上借閱。每本電子書期限14天，時間一到系統自動歸還，不用預約排隊，無借閱冊數限制，讀者可以多人同時閱讀1本書。手機、平板使用者可安裝 「台灣雲端書庫」APP，連線借閱下載後，可離線閱讀。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,1,元大林武田：估2016ETF衝50檔,新型態指數基基金陸續ETF問世，去年共計發行13檔ETF，使得證券市場掛牌總檔數已達到36檔，國內最大發行商元大投信表示，預計2016年將有債券、香港、印度、南韓、歐洲等ETF登上台灣證券市場舞台，將再度呈現百花齊放的榮景，總掛牌檔數可望突破50檔。2015年是台灣ETF市場快速成長的一年，創下多項歷史新紀錄，占大盤成交比重超過10%。元大投信董事長林武田表示，自2014年10月首檔槓桿/反向ETF—台灣50單日正向2倍ETF、單日反向1倍ETF掛牌以來，引起投信同業爭相發行，市場先後陸續推出上證180單日正向2倍ETF、單日反向1倍ETF，滬深300單日正向2倍ETF、反向1倍ETF，日本東証單日正向2倍ETF、單日反向1倍ETF，標普500單日正向2倍ETF、單日反向1倍ETF，以及國泰投信和復華投信也即將推出相關槓桿及反向ETF。至於商品期貨ETF則有元大標普高盛黃金ER指數股票型期貨信託基金、元大標普高盛原油ER指數股票型期貨信託基金共2檔，還有標普500基金以及群益深圳中小板基金，創下台灣新金融商品發行速度之紀錄。尤其是發行創新及跨時區的ETF產品，不僅需要突破法令，且必須克服跨時區指數追蹤的技術，還有提供即時估計淨值的揭露，都希望為台灣的投資人帶來美好及愉悅的ETF投資經驗。同時林武田說，元大投信已將技術輸出至海外，協助華潤元大基金管理公司在深圳掛牌首檔ETF(中創100ETF)，未來希望能將台灣ETF拿到海外去掛牌，或和其他國際資產管理公司共同發行新種ETF，開創台灣金融商品的國際地位。另外，期望ETF這類創新的金融商品可以為台灣資本市場帶來更多活力，未來期望許多法令可望開放後，讓台灣的ETF走向國際舞台，而香港及中國目前尚未開放槓桿及反向ETF的發行，台灣目前擁有絕佳的優勢，將可望為大中華金融市場帶來更多新氣象。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,0,柯文哲：大巨蛋案半個月內與趙藤雄攤牌,台北市長柯文哲今天表示，大巨蛋案公安還是要解決，半個月內會找遠雄集團創辦人趙藤雄攤牌，「我會跟他講，公安的標準就是要這樣，沒得商量，在這個條件下談」。柯文哲上午接受廣播媒體專訪，主持人追問，如果趙藤雄不同意公安標準就要拆蛋嗎？柯文哲說，「大家來談」。柯文哲表示，大巨蛋從去年5月停工至今，內部也一直在討論怎麼解套，現已在最後階段，公安標準半個月內最後方案會出爐，到時將坐下來談判。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
