568,1,親民黨副手徐欣瑩 推銷民國黨,"親民黨副總統候選人徐欣瑩本身也是民國黨主席，她今天結論時推銷民國黨，形容民國黨「比藍的更藍，比綠的更綠」。四報一社（中國時報、自由時報、聯合報、蘋果日報、中央社）與公共電視、三立、沃草與Google等9家媒體共同舉辦第14任總統、副總統選舉辯論。副總統候選人電視辯論會僅有一場，下午2時在三立電視台率先登場。發言順序依抽籤結果為：親民黨副總統候選人徐欣瑩、中國國民黨副總統候選人王如玄，及民主進步黨副總統候選人陳建仁。這場辯論納入網路全民意見提問，首創公民參與式辯論會。徐欣瑩結論時表示，台灣缺的是執行力和經驗，但要的不是學界經驗，而是在政治環境能展現出政績與執行力。舉例來說，為何政府無法解決食安問題？這牽扯衛福部、財政部、經濟部，目前執政黨卻毫無跨部會整合能力。徐欣瑩說，對手陳建仁說要政黨合作、族群融合，但過去兩黨惡鬥，又是誰挑起族群、階級對立。台灣應該對內團結一致，對外打世界盃賺世界錢。她從政以來，把自己當線穿針引線整合部會，得到突破進展。徐欣瑩說，有些政黨有龐大財產，選舉經費多，但為何不拿來幫助青年創業？有人名下有大批房產，卻要拿升斗小民的小額捐款。徐欣瑩表示，民國黨沒有多少黨產，卻擁有服務熱忱且做事實在，推動政黨合作不再惡鬥，「比藍的更藍，比綠的更綠」，比藍更捍衛中華民國，更綠更愛台灣，超越藍綠、杜絕貪腐，國家有難須奮起，人民有苦要承擔，國家體質須改造，政治革新再加強。<script>var channelId=1; var actArea=""poll_at_story_0_v85"";var actCode=""v85"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1,陳建仁辯論打感性牌 籲團結國家亮起來,"民主進步黨副總統候選人陳建仁今天在首場副總統辯論會上的結論主打感性牌，舉自己家庭故事為例強調團結重要性，呼籲在台灣面對挑戰的此刻，大家更要團結讓國家亮起來。四報一社（中國時報、自由時報、聯合報、蘋果日報、中央社）與公共電視、三立、沃草與Google等9家媒體共同舉辦第14任總統、副總統選舉辯論。副總統候選人電視辯論會僅有一場，今天在三立電視台登場，其中納入網路全民意見提問，首創公民參與式辯論會。陳建仁在結論時主打感性牌，用自己的家族故事強調團結和不分彼此的重要性。他說自己的父親陳新安當過高雄縣長，是中國國民黨白派創始人，前高雄縣長余登發是黨外黑派創始人，雖然派系不同，但兩人私交很好；陳新安去世時，余登發親自寫祭文一邊念一邊哭，讓陳建仁不禁熱淚盈眶。陳建仁說，這就是政治和解，地方選舉競爭是一時的，但讓高雄更好默契卻是永遠的，同樣的，大家應該終結政治惡鬥，一起使台灣更好。陳建仁再用自己的家庭為例，指出岳父母來自南京，不會講台語，剛結婚時他太太羅鳳蘋適應得很辛苦；陳建仁的父親也能體會媳婦的孤單無助，每次羅鳳蘋用生澀台語和陳建仁的父親交談時，父親就會用不流利的台灣國語和媳婦對話，常常經同鴨講，而他們為對方做的努力，令陳建仁感動又感激。陳建仁說，這就是族群融合，只要多包容、多體諒，不論來自何方，就可以團結在一起。陳建仁說，2003年SARS爆發時，台灣社會陷入恐慌，很多專家和醫事人員挺身而出，其實台灣SARS發生率在世界上是第二低，那年真正抗煞英雄是2300萬台灣人民，現在國家面對更多挑戰，更要團結起來，每個人再一次當英雄，讓國家亮起來。<script>var channelId=1; var actArea=""poll_at_story_0_v85"";var actCode=""v85"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1,副手辯論落幕 陳建仁：緊張口誤,"2016副總統候選人電視辯論落幕，民進黨副總統候選人陳建仁會後受訪表示，他盡最大努力準備這次辯論，不過有一點小緊張，有口誤，也有看稿。至於對自己表現打幾分？應該是國人幫他打分數。陳建仁在接受公民提問時，口誤說出「民進黨執政時工程延宕又浪費錢」。他在會後表示，今天還是有一點小緊張，民進黨政策規劃完整，在有限時間內想表達好，讓民眾了解支持。難免有口誤，還要看稿，希望下次政見發表會時能再改進。陳建仁還說，感謝太太羅鳳蘋陪他來，坐在貴賓席，給他很大的穩定力量。至於對手王如玄說「沒有當過一天的公主」，還影射別人是富二代、官二代。對此，陳建仁說，他不是富二代，也不是官二代，父親陳新安當完高雄縣長後，沒有連任，家裡其實有一點家道中落，父親生病後把退休金拿來治病，孩子都要打工賺學費。陳建仁指出，他年輕時在樂生療養院照顧病人，大學時也到育幼院照顧小朋友，很了解民生疾苦，比王如玄清楚。王如玄砲轟登革熱疫情，還批評中研院前院長李遠哲教改失敗。陳建仁表示，防疫要中央地方一起合作，希望不要有政治口水，如果有政治口水，防疫就很困難。至於教改，國民黨執政八年沒有做好，還歸咎多年前的報告和學者，社會自有公評。【中央社／台北26日電】民主進步黨副總統候選人陳建仁今天在辯論會後坦承，「有點小緊張」，要在有限時間內表達政見，一緊張就難免有口誤，也需要一直看稿，下次的副總統政見發表會將改進。四報一社（中國時報、自由時報、聯合報、蘋果日報、中央社）與公共電視、三立、沃草與Google等9家媒體共同舉辦第14任總統、副總統選舉辯論。副總統候選人電視辯論會僅有一場，下午2時在三立電視台率先登場，發言順序依抽籤結果為親民黨副總統候選人徐欣瑩、中國國民黨副總統候選人王如玄及民主進步黨副總統候選人陳建仁。這場辯論納入網路全民意見提問，首創公民參與式辯論會。陳建仁穿著黑西裝，繫著條紋領帶，胸前配戴「聖體光胸針」，妻子羅鳳蘋與他攜手步入會場。辯論會後，陳建仁由立委陳其邁、競選辦公室政策執行長張景森等人陪同召開記者會。陳建仁在辯論時，批評國民黨執政以來多次延宕工程、浪費錢，但口誤把「國民黨」講成「民進黨」。陳建仁會後記者會一開始，主動坦承「有點小緊張」。他說，民進黨所做政策規劃相當完整，他急著要在有限時間表達，讓民眾充分了解政見並支持，「一緊張起來，就難免有口誤」，也需要一直看稿，希望求得更精確，這些表現，在下次政見發表會，他會改進。至於給自己打幾分？以及羅鳳蘋怎麼看他辯論表現？陳建仁重申，「我盡我最大的努力」，進行這次辯論，是有點小緊張，所以有口誤，也有看稿的現象，他努力了。至於分數，應該由國人來打。陳建仁說，感謝太太今天陪他來，「她坐在貴賓席，給我很大的穩定的力量，她覺得我總算把辯論辯完了，她覺得不錯」，這次辯論邀請了一些朋友來，他要謝謝他們。陳建仁今天邀請羅鳳蘋及教會友人等10位親友到場，另外，蔡英文競選總幹事蘇嘉全、競選總部政策辦公室社福小組召集人林萬億、財經小組召集人施俊吉、農業小組召集人吳明敏、能源小組召集人呂忠津等專家學者，以及10位青年代表都在場打氣。<script>var channelId=1; var actArea=""poll_at_story_0_v85"";var actCode=""v85"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,1,王如玄：再給國民黨一個機會,"中國國民黨副總統候選人王如玄今天說，民主進步黨排他性很強，只要是自己人，不論黑白，都會挺到底，而她在國民黨感受到的是包容；這個善良的社會，應該再給國民黨一個機會。四報一社（中國時報、自由時報、聯合報、蘋果日報、中央社）與公共電視、三立、沃草與Google等9家媒體共同舉辦第14任總統、副總統選舉辯論。副總統候選人電視辯論會僅有一場，下午2時在三立電視台率先登場，發言順序依抽籤結果為親民黨副總統候選人徐欣瑩、國民黨副總統候選人王如玄及民進黨副總統候選人陳建仁。這場辯論納入網路全民意見提問，首創公民參與式辯論會。王如玄結論時表示，少了同理心，無法了解民眾需求，無法制訂符合人民需求的政策，陳建仁卻說長照政策是蓋老人院把老人和家人隔開，「像痲瘋病患被隔離」，雖然陳建仁致歉，但似乎並不是真的了解自己哪裡錯了。王如玄說，如果可以，誰不想讓自己的父母在身邊，萬般無奈要送去長照機構，「還要忍受您對他們的無情批判」，情何以堪。她表示，陳建仁出身政治世家，從小到大的生活，或許都比一般人過得輕鬆，比較難體會這些家屬心中的痛苦。如果沒有同理心，又要怎麼推動符合民眾需求的政策？「我這輩子從來沒有當過公主」，王如玄說，她和許多一輩子辛苦打拚的朋友一樣，心裡不是沒有羨慕過，但到頭來，反而覺得這是生命當中最重要的資產，讓她永遠都從弱勢者的角度思考問題、解決問題。王如玄說，希望台灣在追逐經濟發展的同時，能夠有人好好把關社會正義的分配，「我們只有一個台灣，好，要大家一起都好」。她表示，她經常悶著頭做事，後來才發現很多事，不是只有看努力，這個社會有時候還要看藍綠。她是一個單純做事的人，不會去想太多個人得失，只要有機會為國家人民做事，她一定會全力以赴。王如玄說，在心中只有做事的價值，沒有政治的顏色。她曾經和民進黨的朋友一起推動法案，在民進黨執政時期擔任顧問，也曾經在國民黨執政時當過勞委會主委。王如玄表示，她深刻感受，2個政黨性格上有太大差異。民進黨的排他性很強，只要是自己人，不論黑白，都會挺到底，相形之下，她在國民黨感受到的是包容，包容不同出身、不同背景、不同想法的人。她認為，這個善良的社會，應該再給國民黨一個機會。她說，這是第一次參與選舉，許多人問會不會害怕？會不會後悔？她堅定地說，「我不怕」，繼續做該做的事。如同她過去從事社會運動以來的遭遇，面對一切挑戰，都無所畏懼。<script>var channelId=1; var actArea=""poll_at_story_0_v85"";var actCode=""v85"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,1,評總統政見會 洪秀柱：朱立倫略勝一籌,"針對25日舉行的總統候選人電視政見發表會，立法院副院長洪秀柱今天表示，國民黨總統候選人朱立倫與民進黨總統候選人蔡英文相比，朱立倫略勝一籌。洪秀柱今天到國民黨新竹縣黨部，接受媒體訪問時，針對昨天登場的總統候選人電視政見發表提出看法。媒體提問，政見發表結束後，會否影響各黨板塊變化？洪秀柱認為，每一次的總統候選人政見與辯論，不能說完全不影響板塊，但是否會造成大翻轉，「不是那麼簡單的事」。對於昨天總統候選人電視政見發表時的表現，洪秀柱力挺朱立倫，認為與蔡英文相比，朱立倫略勝一籌，若下一次辯論會能表現出功力的話，對選情會絕對加分。<script>var channelId=1; var actArea=""poll_at_story_0_v85"";var actCode=""v85"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,2,王如玄辯論後舉行記者會,副總統候選人電視辯論後，國民黨副總統候選人王如玄舉行記者會接受媒體提問。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,1,台中立委／立委蔡錦隆辦公益音樂會 邀慢飛兒演出,選戰進入倒數計時，國民黨籍台中市第四選區立委候選人蔡錦隆，今天下午在台中市都會公園舉辦「一樹愛地球．草地公益音樂節」活動，吸引民眾參與，喝咖啡聽音樂，購買高麗菜做公益，讓選舉洋溢溫馨氣氛。蔡錦隆今天行程滿檔，上午拜票爭取支持，下午舉辦草地公益音樂會，邀請慢飛家族表演才藝，另義賣小農高麗菜，協助菜農行銷生產過量的高麗菜，收入捐給公益機構。蔡錦隆總部表示，草地音樂節是為響應綠化、低碳與友善環境而舉辦，如果民眾都能「一人一樹」，多種樹，少破壞，人人愛地球，就能留給子孫美麗生活環境。義賣區有社福單位擺攤舉辦跳蚤市場，販售堆積如山的小農高麗菜。蔡錦隆表示，最近高麗菜生產過剩，菜農叫苦不已，為了幫菜農，特別大批購買再以一顆20元義賣，由於比市場價便宜，婆婆媽媽多說「便宜又能做公益」，很多人三顆五顆搶著買，現場熱鬧滾滾。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,2,台中立委／候選人張廖萬堅成立台中南屯後援會,民進黨台中市第四選舉區立委候選人張廖萬堅今日成立南屯後援會成立大會，現場湧入2000人參與，台中市長林佳龍、市議員張耀中、何文海，與前國防部長蔡明憲、前勞委會主委盧天麟等人到場參與。張廖萬堅競選總幹事盧天麟說，選戰倒數20天，這次除了總統、立委兩張票，還有一張政黨票，唯有三張票都支持民進黨所提名的候選人，讓民進黨重返執政、國會過半、讓執政8年的國民黨完全在野，徹底反省這八年來的施政失能。市長林佳龍持續對昨日議會未通過明年度總預算一事，向市民進行說明，他說議會開議近三個月以來，最後用全部杯葛的方式將總預算擱置，認為朝小野大很辛苦，他會持續向議會說明預算編列的必要性。張廖萬堅說，他擔任議員18年來，在教育文化議題上關心著墨，未來有機會進入國會，將用一貫理性監督市政的方式，繼續為台中爭取更多的資源。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,1,陳建仁辯論會後記者會,2016副總統候選人電視辯論會結束後，民進黨副總統候選人陳建仁與立委陳其邁、政策執行長張景森等人舉行會後記者會，陳建仁感謝太太陪同出席辯論會，讓他心情有安定的感覺。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2,副總統候選人徐欣瑩辯論會後記者會,第一場副總統候選人電視辯論會下午辯論結束後，身兼民國黨主席的親民黨副總統候選人徐欣瑩舉行記者會談論自己的表現，記者問到她今天在結論時推銷民國黨，形容民國黨「比藍的更藍，比綠的更綠」，她表示她不是民國黨的副總統，而是代表全民的副總統。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,1,宋楚瑜致電 讚賞徐欣瑩表現,"2016副總統電視辯論會今天登場。副總統候選人徐欣瑩在會後記者會受訪時表示，這次辯論是很好的一次學習，事後也有檢討「怎麼講或回應會更好」，她會將今天視為一次寶貴經驗。親民黨總統候選人宋楚瑜的發言人李鴻鈞表示，宋楚瑜第一時間也來電，對徐整體表現表達讚賞。徐欣瑩也評比兩位對手，她肯定國民黨副總統候選人王如玄針對軍宅爭議勇於認錯，但認為王如玄沒有提到如何補償；而民進黨同樣執政過八年，難道也沒有需要反省之處？徐欣瑩也批評國民黨「換柱」風波，認為換柱不是因為她是女性，而是當初堅稱不會換人，最後仍換了，這是國民黨內部問題。徐欣瑩強調，宋瑩配是跨黨派結合，未來若當選，她不會是民國黨副總統、宋楚瑜也不會是親民黨總統，而是「全民總統」。<script>var channelId=1; var actArea=""poll_at_story_0_v85"";var actCode=""v85"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,1,洪秀柱評副總統候選人辯論 表現都不錯,"立法院副院長洪秀柱今天到國民黨新竹縣黨部，與多位幹部一起觀看副總統候選人電視辯論會，她觀後表示，3人都算生手，但表現都算不錯。四報一社（中國時報、自由時報、聯合報、蘋果日報、中央社）與公共電視、三立、沃草與Google等9家媒體共同舉辦第14任總統、副總統選舉辯論。副總統候選人電視辯論會僅有一場，今天在在三立電視台登場，其中納入網路全民意見提問，首創公民參與式辯論會。洪秀柱到新竹縣市陪同立委參選人林為洲與鄭正鈐掃街拜票，在此之前，先到國民黨新竹縣黨部稍作休息，並與幹部們一起觀賞辯論會直播。由於趕行程，洪秀柱看完申論與公民提問就離開，她表示，很可惜沒能看到交互詰問，因為申論與公民提問部分，題目應都是先準備好的，內容各有所長；而交互詰問，才能看到候選人們的內心思想及表達技術，真正展現功力。洪秀柱也認為，3位候選人比較算是生手，表現上有些緊張，講話速度有些快，也可能因為準備的題材太多而影響，但對聽眾來說，會較難完全吸收。談到國民黨副總統候選人王如玄的表現，洪秀柱認為，王如玄向來講話速度就是很快，這次辯論時的講話速度仍然很快，若能讓說話有輕重緩急、帶有感情的話，會容易讓人聽得更清楚、更多。<script>var channelId=1; var actArea=""poll_at_story_0_v85"";var actCode=""v85"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,0,王如玄指教改失敗 陳建仁：國民黨推動,"國民黨副總統候選人王如玄在副總統候選人辯論會交叉詰問提出，教改政策失敗，讓教育必須走回頭路，民進黨副總統候選人陳建仁回應，教改是國民黨執政期間推動的。副總統候選人電視辯論會今天下午在三立電視台舉辦，第三階段交叉詰問，國民黨副總統候選人王如玄提出，前中研院院長李遠哲提出廣設大學政策，現在回頭檢視教改失敗，需要新台幣50億到100億元才能協助大學退場，這段回頭路非走不可，卻是浪費納稅人的錢。民進黨副總統候選人陳建仁回答時強調，教改是在國民黨執政期間推動的，這些寶貴意見落實與否是最重要的，如果沒有落實，白皮書就等於落空。他說，台灣的大學去數目確實太多，民進黨認為這些大學應該和社區結合，讓每個年輕人可以就近入學，和社區產業結合，培養未來優秀人才；不過，他也強調，學術研究仍重要，因為沒有突破性的創新，就沒有好的產業，因此頂尖大學存在仍有必要。親民黨副總統候選人徐欣瑩也批教改大失敗，讓現在的學子很慘，因為必須要準備精美讀書計畫、自傳，孩子得有富爸爸、富媽媽才能考上好大學，對年輕人根本不公平。她認為，公平均等的教育制度，才能讓肯努力的孩子讀到自己想念的大學。<script>var channelId=1; var actArea=""poll_at_story_0_v85"";var actCode=""v85"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,1,陳建仁：若當選 利用公衛專長協助總統,"民主進步黨副總統候選人陳建仁今天表示，未來如果擔任副總統，會利用他在公共衛生、醫療健保、生物科技、學術研究、國際合作、緊急應變的專長和經驗，幫助總統和執行團隊。四報一社（中國時報、自由時報、聯合報、蘋果日報、中央社）與公共電視、三立、沃草與Google等9家媒體共同舉辦第14任總統、副總統選舉辯論，首場下午2時在三立電視台登場的是副總統候選人辯論會，這場辯論納入網路全民意見提問，首創公民參與式辯論會。陳建仁在結論時表示，台灣真的不欠缺選舉政見，欠缺有執行力政府和好的國家領導人回應人民期待。這幾年來食安問題層出不窮，政府難辭其咎，黑心廠商政府抓不到、管不了，「人民每天提心吊膽，不知道今天的餐桌上的食物會不會變成明天頭條新聞」。陳建仁說，2008年爆發三聚氰胺毒奶粉事件後，每次產官學研的食安研討會他都一再建議，行政院跨部會食安會報要像H5N1禽流感聯繫會報一樣，每兩週召開一次會議，並建議匯集民間所有查驗機構能量，迅速補起食品查驗漏洞，但建議沒被採納，食安問題一再發生令人扼腕。他指出，過去幾年中研院提出12本政策建議書，包括醫療保健、人口政策、食品安全等，但都沒得到政府重視和採行，他很感慨因為政府不夠積極，以致於台灣明明有潛力和優勢，卻陷入經濟和社會的困境中。陳建仁批評國民黨選舉很會喊口號，上台卻沒有執行力，「633變142，黃金10年變藍色8年憂鬱，還把責任推給前朝和在野黨」，他保證這不會成為民進黨總統候選人蔡英文的風格，民進黨提出的政見都有具體可行策略方案，團隊有很好執行力帶領國家勇往邁進。陳建仁說，他擔任過衛生署長和國科會主委，秉持做為一個公僕信念服務人民，一生期許自己為台灣做出貢獻；未來如果他做副總統，會利用在公共衛生、醫療健保、生物科技、學術研究、國際合作、緊急應變的專長和經驗，幫助總統和執行團隊。<script>var channelId=1; var actArea=""poll_at_story_0_v85"";var actCode=""v85"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,0,馬總統：蔡英文兩岸政策三天就變,國民黨總統副總統候選人朱立倫、王如玄全國後援總會下午在板橋成立旅外各縣市、大陸各省市同鄉會後援會，馬英九總統與前台中市長胡志強都到場替朱立倫拉抬聲勢，馬總統一開始就誇朱立倫政見發表會講得好，「講得比老胡還好」，此話一出讓一旁的胡志強忍不住拍了一下總統的肩膀。話鋒一轉，馬總統批評民進黨總統候選人蔡英文兩岸政策反覆，日前與工商領袖會談所說的兩岸政策原則「溝通、不挑釁、不會有意外」，到了政見發表會「不挑釁、不會有意外」就不見了，說法三天就改變，顯然兩岸政策還沒準備好。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1,徐欣瑩：放下藍綠 相信「宋瑩」新組合,"徐欣瑩強調，台灣缺的不是政策白皮書，而是執行力與經驗；要的不是學界經驗，而是在政治大環境風浪中真正展現政績與執行力。徐欣瑩表示，大家深知過去是誰與誰在政黨惡鬥，談及族群融合，又是誰在挑起族群與階級對立，相信宋楚瑜、徐欣瑩能解決台灣當前面臨的困難。她也批評，有些政黨擁有龐大黨產提供候選人選舉經費，卻不拿出來作為教育經費；有些人名下有許多財產，卻照拿升斗小民的小額捐款。<script>var channelId=1; var actArea=""poll_at_story_0_v85"";var actCode=""v85"";document.write('<div id=""' + actArea + '"" class=""poll_at_story""></div>');document.write('<script src=""/funcap/actIndex.jsp?actCode=' + actCode + '&channelId=' + channelId + '""> <\/script>');</script><script>piepkg();</script><script>loadTemplateJs(d1.actTemplate);</script><script>eval(d1.actTemplate+'view(""' + '","' + actArea + '"");');</script>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
